timestamp(ms),Livello Fumo,
"1775736913.141","380",
"1775736913.241","380",
"1775736913.341","378",
"1775736913.441","379",
"1775736913.541","383",
"1775736913.641","376",
"1775736913.741","376",
"1775736913.841","382",
"1775736913.941","379",
"1775736914.041","380",
"1775736914.141","367",
"1775736914.241","376",
"1775736914.341","379",
"1775736914.441","378",
"1775736914.541","376",
"1775736914.641","376",
"1775736914.742","378",
"1775736914.841","380",
"1775736914.941","378",
"1775736915.042","379",
"1775736915.142","380",
"1775736915.242","377",
"1775736915.342","378",
"1775736915.441","382",
"1775736915.542","381",
"1775736915.642","380",
"1775736915.742","384",
"1775736915.842","380",
"1775736915.942","381",
"1775736916.042","379",
"1775736916.142","382",
"1775736916.242","379",
"1775736916.342","381",
"1775736916.442","377",
"1775736916.542","381",
"1775736916.642","382",
"1775736916.742","376",
"1775736916.842","380",
"1775736916.942","380",
"1775736917.042","383",
"1775736917.142","381",
"1775736917.242","376",
"1775736917.342","379",
"1775736917.442","380",
"1775736917.542","380",
"1775736917.642","381",
"1775736917.742","380",
"1775736917.842","379",
"1775736917.942","381",
"1775736918.042","383",
"1775736918.142","377",
"1775736918.242","378",
"1775736918.342","377",
"1775736918.442","381",
"1775736918.542","378",
"1775736918.642","382",
"1775736918.742","381",
"1775736918.842","381",
"1775736918.942","378",
"1775736919.042","376",
"1775736919.142","381",
"1775736919.242","383",
"1775736919.342","379",
"1775736919.442","379",
"1775736919.542","374",
"1775736919.642","373",
"1775736919.742","379",
"1775736919.842","383",
"1775736919.942","383",
"1775736920.042","381",
"1775736920.142","380",
"1775736920.242","382",
"1775736920.342","380",
"1775736920.442","382",
"1775736920.542","381",
"1775736920.642","381",
"1775736920.742","381",
"1775736920.842","382",
"1775736920.942","380",
"1775736921.042","380",
"1775736921.142","382",
"1775736921.242","380",
"1775736921.342","380",
"1775736921.442","381",
"1775736921.542","383",
"1775736921.642","399",
"1775736921.742","382",
"1775736921.842","380",
"1775736921.942","382",
"1775736922.042","384",
"1775736922.142","382",
"1775736922.242","379",
"1775736922.342","383",
"1775736922.442","392",
"1775736922.542","382",
"1775736922.642","382",
"1775736922.742","382",
"1775736922.842","381",
"1775736922.942","382",
"1775736923.042","383",
"1775736923.142","380",
"1775736923.242","381",
"1775736923.342","380",
"1775736923.442","382",
"1775736923.542","380",
"1775736923.642","379",
"1775736923.742","381",
"1775736923.842","381",
"1775736923.942","380",
"1775736924.042","380",
"1775736924.142","380",
"1775736924.242","383",
"1775736924.342","380",
"1775736924.442","379",
"1775736924.542","382",
"1775736924.642","379",
"1775736924.742","384",
"1775736924.842","371",
"1775736924.942","379",
"1775736925.042","384",
"1775736925.142","383",
"1775736925.242","382",
"1775736925.342","383",
"1775736925.442","383",
"1775736925.542","379",
"1775736925.642","379",
"1775736925.742","379",
"1775736925.842","381",
"1775736925.942","381",
"1775736926.042","380",
"1775736926.142","380",
"1775736926.242","380",
"1775736926.342","379",
"1775736926.442","381",
"1775736926.542","382",
"1775736926.642","377",
"1775736926.742","380",
"1775736926.844","389",
"1775736926.942","379",
"1775736927.042","380",
"1775736927.142","382",
"1775736927.242","381",
"1775736927.342","383",
"1775736927.442","382",
"1775736927.542","379",
"1775736927.642","381",
"1775736927.742","381",
"1775736927.842","381",
"1775736927.942","380",
"1775736928.042","380",
"1775736928.142","382",
"1775736928.242","379",
"1775736928.342","380",
"1775736928.442","381",
"1775736928.542","380",
"1775736928.642","382",
"1775736928.742","383",
"1775736928.842","381",
"1775736928.942","380",
"1775736929.042","381",
"1775736929.142","378",
"1775736929.242","381",
"1775736929.342","380",
"1775736929.442","379",
"1775736929.542","380",
"1775736929.642","382",
"1775736929.742","389",
"1775736929.842","382",
"1775736929.942","392",
"1775736930.042","381",
"1775736930.142","382",
"1775736930.242","381",
"1775736930.342","380",
"1775736930.442","381",
"1775736930.542","382",
"1775736930.642","376",
"1775736930.742","377",
"1775736930.842","380",
"1775736930.942","381",
"1775736931.042","381",
"1775736931.142","378",
"1775736931.242","380",
"1775736931.342","380",
"1775736931.442","381",
"1775736931.542","379",
"1775736931.642","382",
"1775736931.742","380",
"1775736931.842","380",
"1775736931.942","380",
"1775736932.042","380",
"1775736932.142","379",
"1775736932.242","376",
"1775736932.342","382",
"1775736932.442","379",
"1775736932.542","380",
"1775736932.642","380",
"1775736932.742","380",
"1775736932.842","378",
"1775736932.942","383",
"1775736933.042","379",
"1775736933.142","380",
"1775736933.242","379",
"1775736933.342","379",
"1775736933.442","382",
"1775736933.542","379",
"1775736933.642","380",
"1775736933.742","380",
"1775736933.842","381",
"1775736933.942","379",
"1775736934.042","379",
"1775736934.142","382",
"1775736934.242","379",
"1775736934.342","380",
"1775736934.442","379",
"1775736934.542","381",
"1775736934.642","380",
"1775736934.742","378",
"1775736934.842","380",
"1775736934.942","381",
"1775736935.042","380",
"1775736935.142","379",
"1775736935.242","379",
"1775736935.342","381",
"1775736935.442","378",
"1775736935.542","379",
"1775736935.642","377",
"1775736935.742","378",
"1775736935.842","378",
"1775736935.942","378",
"1775736936.042","394",
"1775736936.142","381",
"1775736936.242","379",
"1775736936.342","382",
"1775736936.442","380",
"1775736936.542","381",
"1775736936.642","380",
"1775736936.742","378",
"1775736936.842","381",
"1775736936.942","376",
"1775736937.042","379",
"1775736937.142","379",
"1775736937.242","383",
"1775736937.342","382",
"1775736937.442","378",
"1775736937.542","379",
"1775736937.642","378",
"1775736937.742","377",
"1775736937.842","378",
"1775736937.942","381",
"1775736938.042","377",
"1775736938.142","376",
"1775736938.242","377",
"1775736938.342","380",
"1775736938.442","375",
"1775736938.542","378",
"1775736938.642","377",
"1775736938.742","378",
"1775736938.842","370",
"1775736938.942","367",
"1775736939.042","376",
"1775736939.142","379",
"1775736939.242","378",
"1775736939.342","380",
"1775736939.442","376",
"1775736939.542","376",
"1775736939.642","383",
"1775736939.742","377",
"1775736939.842","376",
"1775736939.942","382",
"1775736940.042","378",
"1775736940.142","376",
"1775736940.242","377",
"1775736940.342","379",
"1775736940.442","380",
"1775736940.542","380",
"1775736940.642","375",
"1775736940.742","377",
"1775736940.842","376",
"1775736940.942","376",
"1775736941.042","378",
"1775736941.142","379",
"1775736941.242","381",
"1775736941.342","380",
"1775736941.442","378",
"1775736941.542","379",
"1775736941.642","378",
"1775736941.742","381",
"1775736941.842","380",
"1775736941.942","379",
"1775736942.042","378",
"1775736942.142","376",
"1775736942.242","380",
"1775736942.342","375",
"1775736942.442","378",
"1775736942.542","379",
"1775736942.642","377",
"1775736942.742","376",
"1775736942.842","379",
"1775736942.942","379",
"1775736943.042","377",
"1775736943.143","378",
"1775736943.243","377",
"1775736943.343","376",
"1775736943.443","374",
"1775736943.543","377",
"1775736943.643","378",
"1775736943.743","376",
"1775736943.843","376",
"1775736943.943","376",
"1775736944.043","379",
"1775736944.143","376",
"1775736944.243","377",
"1775736944.343","377",
"1775736944.443","383",
"1775736944.543","376",
"1775736944.643","377",
"1775736944.743","377",
"1775736944.843","378",
"1775736944.943","378",
"1775736945.043","379",
"1775736945.143","379",
"1775736945.243","377",
"1775736945.343","379",
"1775736945.443","379",
"1775736945.543","377",
"1775736945.643","381",
"1775736945.743","378",
"1775736945.843","378",
"1775736945.943","379",
"1775736946.043","380",
"1775736946.143","380",
"1775736946.243","380",
"1775736946.343","381",
"1775736946.443","372",
"1775736946.543","378",
"1775736946.643","376",
"1775736946.743","378",
"1775736946.843","376",
"1775736946.943","380",
"1775736947.043","377",
"1775736947.143","376",
"1775736947.243","380",
"1775736947.343","379",
"1775736947.443","380",
"1775736947.543","381",
"1775736947.643","378",
"1775736947.743","380",
"1775736947.843","377",
"1775736947.943","380",
"1775736948.043","380",
"1775736948.143","376",
"1775736948.243","378",
"1775736948.343","379",
"1775736948.443","377",
"1775736948.543","371",
"1775736948.643","381",
"1775736948.743","379",
"1775736948.843","378",
"1775736948.943","381",
"1775736949.043","380",
"1775736949.143","377",
"1775736949.243","380",
"1775736949.343","380",
"1775736949.443","379",
"1775736949.543","378",
"1775736949.643","380",
"1775736949.743","368",
"1775736949.843","379",
"1775736949.943","380",
"1775736950.043","382",
"1775736950.143","382",
"1775736950.243","377",
"1775736950.343","377",
"1775736950.443","379",
"1775736950.543","380",
"1775736950.643","380",
"1775736950.743","378",
"1775736950.843","378",
"1775736950.943","378",
"1775736951.043","378",
"1775736951.143","376",
"1775736951.243","378",
"1775736951.343","379",
"1775736951.443","380",
"1775736951.543","377",
"1775736951.643","375",
"1775736951.743","376",
"1775736951.843","377",
"1775736951.943","375",
"1775736952.043","377",
"1775736952.143","378",
"1775736952.243","381",
"1775736952.343","379",
"1775736952.443","378",
"1775736952.543","377",
"1775736952.643","382",
"1775736952.743","370",
"1775736952.843","377",
"1775736952.943","378",
"1775736953.043","377",
"1775736953.143","377",
"1775736953.243","377",
"1775736953.343","377",
"1775736953.443","377",
"1775736953.543","375",
"1775736953.643","378",
"1775736953.743","378",
"1775736953.843","378",
"1775736953.943","376",
"1775736954.043","377",
"1775736954.143","377",
"1775736954.243","376",
"1775736954.343","378",
"1775736954.443","378",
"1775736954.543","377",
"1775736954.643","380",
"1775736954.743","379",
"1775736954.843","378",
"1775736954.943","377",
"1775736955.043","373",
"1775736955.143","375",
"1775736955.243","376",
"1775736955.343","378",
"1775736955.443","375",
"1775736955.543","383",
"1775736955.643","378",
"1775736955.743","376",
"1775736955.843","376",
"1775736955.943","377",
"1775736956.043","376",
"1775736956.143","377",
"1775736956.243","378",
"1775736956.343","377",
"1775736956.443","376",
"1775736956.543","372",
"1775736956.643","380",
"1775736956.743","377",
"1775736956.843","374",
"1775736956.943","377",
"1775736957.043","376",
"1775736957.143","375",
"1775736957.243","377",
"1775736957.343","377",
"1775736957.443","378",
"1775736957.543","376",
"1775736957.643","372",
"1775736957.743","377",
"1775736957.843","379",
"1775736957.945","378",
"1775736958.043","376",
"1775736958.143","378",
"1775736958.243","374",
"1775736958.343","379",
"1775736958.443","377",
"1775736958.543","375",
"1775736958.643","379",
"1775736958.743","375",
"1775736958.843","378",
"1775736958.943","375",
"1775736959.043","376",
"1775736959.143","376",
"1775736959.243","376",
"1775736959.343","377",
"1775736959.443","373",
"1775736959.543","375",
"1775736959.643","376",
"1775736959.743","376",
"1775736959.843","378",
"1775736959.943","376",
"1775736960.043","376",
"1775736960.143","375",
"1775736960.243","376",
"1775736960.343","377",
"1775736960.443","377",
"1775736960.543","373",
"1775736960.643","375",
"1775736960.743","374",
"1775736960.843","377",
"1775736960.943","375",
"1775736961.043","378",
"1775736961.143","376",
"1775736961.243","376",
"1775736961.343","377",
"1775736961.443","376",
"1775736961.543","377",
"1775736961.643","373",
"1775736961.743","375",
"1775736961.843","375",
"1775736961.943","376",
"1775736962.044","376",
"1775736962.144","377",
"1775736962.244","376",
"1775736962.344","377",
"1775736962.443","375",
"1775736962.544","376",
"1775736962.644","376",
"1775736962.744","376",
"1775736962.844","376",
"1775736962.944","374",
"1775736963.044","377",
"1775736963.143","378",
"1775736963.244","375",
"1775736963.344","376",
"1775736963.444","370",
"1775736963.544","377",
"1775736963.644","379",
"1775736963.744","377",
"1775736963.844","376",
"1775736963.944","377",
"1775736964.044","377",
"1775736964.144","376",
"1775736964.244","378",
"1775736964.344","374",
"1775736964.444","376",
"1775736964.544","377",
"1775736964.644","374",
"1775736964.744","374",
"1775736964.844","375",
"1775736964.944","376",
"1775736965.044","376",
"1775736965.144","376",
"1775736965.244","376",
"1775736965.344","376",
"1775736965.444","374",
"1775736965.544","374",
"1775736965.644","374",
"1775736965.744","373",
"1775736965.844","374",
"1775736965.944","374",
"1775736966.044","376",
"1775736966.144","374",
"1775736966.244","374",
"1775736966.344","376",
"1775736966.444","374",
"1775736966.544","375",
"1775736966.644","375",
"1775736966.744","375",
"1775736966.844","376",
"1775736966.944","377",
"1775736967.044","378",
"1775736967.144","376",
"1775736967.244","375",
"1775736967.344","376",
"1775736967.444","376",
"1775736967.544","376",
"1775736967.644","374",
"1775736967.744","376",
"1775736967.844","376",
"1775736967.944","372",
"1775736968.044","376",
"1775736968.144","377",
"1775736968.244","376",
"1775736968.344","376",
"1775736968.444","376",
"1775736968.544","377",
"1775736968.644","376",
"1775736968.744","375",
"1775736968.844","375",
"1775736968.944","374",
"1775736969.044","376",
"1775736969.144","377",
"1775736969.244","376",
"1775736969.344","377",
"1775736969.444","376",
"1775736969.544","376",
"1775736969.644","377",
"1775736969.744","377",
"1775736969.844","375",
"1775736969.944","377",
"1775736970.044","376",
"1775736970.144","377",
"1775736970.244","375",
"1775736970.344","378",
"1775736970.444","375",
"1775736970.544","377",
"1775736970.644","377",
"1775736970.744","377",
"1775736970.844","377",
"1775736970.944","375",
"1775736971.044","376",
"1775736971.144","377",
"1775736971.244","376",
"1775736971.344","378",
"1775736971.444","375",
"1775736971.544","359",
"1775736971.644","376",
"1775736971.744","376",
"1775736971.844","376",
"1775736971.944","377",
"1775736972.044","368",
"1775736972.144","375",
"1775736972.244","375",
"1775736972.344","377",
"1775736972.444","377",
"1775736972.544","380",
"1775736972.644","378",
"1775736972.744","378",
"1775736972.844","377",
"1775736972.944","376",
"1775736973.044","375",
"1775736973.144","378",
"1775736973.244","378",
"1775736973.344","376",
"1775736973.444","377",
"1775736973.544","377",
"1775736973.644","376",
"1775736973.744","377",
"1775736973.844","379",
"1775736973.944","376",
"1775736974.044","376",
"1775736974.144","375",
"1775736974.244","376",
"1775736974.344","378",
"1775736974.444","375",
"1775736974.544","379",
"1775736974.644","376",
"1775736974.744","375",
"1775736974.844","374",
"1775736974.944","376",
"1775736975.044","377",
"1775736975.144","376",
"1775736975.244","376",
"1775736975.344","375",
"1775736975.444","374",
"1775736975.544","374",
"1775736975.644","376",
"1775736975.744","373",
"1775736975.844","377",
"1775736975.944","374",
"1775736976.044","375",
"1775736976.144","374",
"1775736976.244","376",
"1775736976.344","376",
"1775736976.444","377",
"1775736976.544","375",
"1775736976.644","379",
"1775736976.744","376",
"1775736976.844","376",
"1775736976.944","372",
"1775736977.044","377",
"1775736977.144","377",
"1775736977.244","376",
"1775736977.344","375",
"1775736977.444","373",
"1775736977.544","383",
"1775736977.644","373",
"1775736977.744","375",
"1775736977.844","373",
"1775736977.944","391",
"1775736978.044","373",
"1775736978.144","380",
"1775736978.244","376",
"1775736978.344","375",
"1775736978.444","376",
"1775736978.544","376",
"1775736978.644","376",
"1775736978.744","372",
"1775736978.844","373",
"1775736978.944","376",
"1775736979.044","374",
"1775736979.144","375",
"1775736979.244","377",
"1775736979.344","373",
"1775736979.444","375",
"1775736979.544","374",
"1775736979.644","379",
"1775736979.744","374",
"1775736979.844","371",
"1775736979.944","377",
"1775736980.044","372",
"1775736980.144","372",
"1775736980.244","374",
"1775736980.344","375",
"1775736980.444","374",
"1775736980.544","375",
"1775736980.644","375",
"1775736980.744","376",
"1775736980.844","374",
"1775736980.944","375",
"1775736981.044","371",
"1775736981.144","375",
"1775736981.244","373",
"1775736981.344","374",
"1775736981.444","376",
"1775736981.544","372",
"1775736981.644","373",
"1775736981.744","375",
"1775736981.844","368",
"1775736981.944","377",
"1775736982.044","374",
"1775736982.144","373",
"1775736982.244","375",
"1775736982.344","375",
"1775736982.444","375",
"1775736982.544","374",
"1775736982.644","375",
"1775736982.744","377",
"1775736982.844","373",
"1775736982.944","375",
"1775736983.044","377",
"1775736983.144","375",
"1775736983.244","375",
"1775736983.344","376",
"1775736983.444","377",
"1775736983.544","374",
"1775736983.644","375",
"1775736983.744","373",
"1775736983.844","373",
"1775736983.944","377",
"1775736984.044","374",
"1775736984.144","374",
"1775736984.244","376",
"1775736984.344","373",
"1775736984.444","375",
"1775736984.544","375",
"1775736984.644","375",
"1775736984.744","375",
"1775736984.844","373",
"1775736984.944","374",
"1775736985.044","377",
"1775736985.144","375",
"1775736985.244","375",
"1775736985.344","375",
"1775736985.444","375",
"1775736985.544","376",
"1775736985.644","371",
"1775736985.744","375",
"1775736985.844","377",
"1775736985.944","374",
"1775736986.044","376",
"1775736986.144","376",
"1775736986.244","376",
"1775736986.344","374",
"1775736986.444","376",
"1775736986.544","374",
"1775736986.644","375",
"1775736986.744","376",
"1775736986.844","375",
"1775736986.944","374",
"1775736987.044","374",
"1775736987.144","374",
"1775736987.244","376",
"1775736987.344","373",
"1775736987.444","375",
"1775736987.544","376",
"1775736987.644","375",
"1775736987.744","375",
"1775736987.844","374",
"1775736987.944","380",
"1775736988.044","375",
"1775736988.144","377",
"1775736988.244","373",
"1775736988.344","376",
"1775736988.444","380",
"1775736988.544","373",
"1775736988.644","375",
"1775736988.744","375",
"1775736988.844","375",
"1775736988.944","376",
"1775736989.044","376",
"1775736989.144","375",
"1775736989.244","376",
"1775736989.344","376",
"1775736989.444","374",
"1775736989.544","375",
"1775736989.644","372",
"1775736989.744","375",
"1775736989.844","374",
"1775736989.944","376",
"1775736990.044","375",
"1775736990.144","375",
"1775736990.244","375",
"1775736990.344","374",
"1775736990.444","376",
"1775736990.544","378",
"1775736990.644","375",
"1775736990.744","373",
"1775736990.844","372",
"1775736990.944","373",
"1775736991.044","372",
"1775736991.144","376",
"1775736991.244","374",
"1775736991.344","374",
"1775736991.444","374",
"1775736991.544","373",
"1775736991.644","375",
"1775736991.744","373",
"1775736991.844","374",
"1775736991.944","375",
"1775736992.044","372",
"1775736992.144","374",
"1775736992.244","372",
"1775736992.344","375",
"1775736992.444","374",
"1775736992.544","377",
"1775736992.644","374",
"1775736992.744","376",
"1775736992.844","370",
"1775736992.944","373",
"1775736993.044","375",
"1775736993.144","374",
"1775736993.244","375",
"1775736993.344","373",
"1775736993.444","374",
"1775736993.544","372",
"1775736993.644","367",
"1775736993.744","368",
"1775736993.844","376",
"1775736993.944","372",
"1775736994.044","367",
"1775736994.144","373",
"1775736994.244","372",
"1775736994.344","372",
"1775736994.444","372",
"1775736994.544","373",
"1775736994.644","372",
"1775736994.744","373",
"1775736994.844","376",
"1775736994.944","374",
"1775736995.044","372",
"1775736995.144","372",
"1775736995.244","373",
"1775736995.344","372",
"1775736995.444","372",
"1775736995.544","375",
"1775736995.644","373",
"1775736995.744","372",
"1775736995.844","371",
"1775736995.944","375",
"1775736996.044","373",
"1775736996.144","374",
"1775736996.244","376",
"1775736996.344","367",
"1775736996.444","375",
"1775736996.544","361",
"1775736996.644","373",
"1775736996.744","371",
"1775736996.844","373",
"1775736996.944","375",
"1775736997.044","374",
"1775736997.144","377",
"1775736997.244","375",
"1775736997.344","372",
"1775736997.444","375",
"1775736997.544","375",
"1775736997.644","375",
"1775736997.744","373",
"1775736997.844","377",
"1775736997.944","372",
"1775736998.044","374",
"1775736998.144","375",
"1775736998.244","372",
"1775736998.344","376",
"1775736998.444","374",
"1775736998.544","375",
"1775736998.644","376",
"1775736998.744","375",
"1775736998.844","375",
"1775736998.944","374",
"1775736999.044","399",
"1775736999.144","374",
"1775736999.244","365",
"1775736999.344","375",
"1775736999.444","376",
"1775736999.544","376",
"1775736999.644","377",
"1775736999.744","375",
"1775736999.844","375",
"1775736999.944","376",
"1775737000.044","371",
"1775737000.144","375",
"1775737000.244","371",
"1775737000.344","375",
"1775737000.444","376",
"1775737000.544","373",
"1775737000.644","377",
"1775737000.744","375",
"1775737000.844","376",
"1775737000.944","375",
"1775737001.044","375",
"1775737001.144","376",
"1775737001.244","375",
"1775737001.344","380",
"1775737001.444","374",
"1775737001.544","363",
"1775737001.644","375",
"1775737001.744","374",
"1775737001.844","375",
"1775737001.944","376",
"1775737002.044","376",
"1775737002.144","375",
"1775737002.244","375",
"1775737002.344","376",
"1775737002.444","376",
"1775737002.544","378",
"1775737002.644","374",
"1775737002.744","376",
"1775737002.844","375",
"1775737002.944","375",
"1775737003.044","376",
"1775737003.143","375",
"1775737003.243","377",
"1775737003.343","378",
"1775737003.443","375",
"1775737003.543","376",
"1775737003.643","376",
"1775737003.743","375",
"1775737003.843","376",
"1775737003.943","376",
"1775737004.043","377",
"1775737004.143","375",
"1775737004.243","374",
"1775737004.343","374",
"1775737004.443","374",
"1775737004.543","373",
"1775737004.643","374",
"1775737004.743","376",
"1775737004.843","378",
"1775737004.943","374",
"1775737005.043","374",
"1775737005.143","374",
"1775737005.243","374",
"1775737005.343","373",
"1775737005.443","379",
"1775737005.543","372",
"1775737005.643","370",
"1775737005.743","374",
"1775737005.843","372",
"1775737005.943","374",
"1775737006.043","375",
"1775737006.143","376",
"1775737006.243","381",
"1775737006.343","374",
"1775737006.443","375",
"1775737006.543","376",
"1775737006.643","375",
"1775737006.743","375",
"1775737006.843","377",
"1775737006.943","374",
"1775737007.043","376",
"1775737007.143","376",
"1775737007.243","374",
"1775737007.343","374",
"1775737007.443","376",
"1775737007.543","374",
"1775737007.643","375",
"1775737007.743","375",
"1775737007.843","374",
"1775737007.943","362",
"1775737008.043","376",
"1775737008.143","375",
"1775737008.243","373",
"1775737008.343","373",
"1775737008.443","374",
"1775737008.543","374",
"1775737008.643","375",
"1775737008.743","374",
"1775737008.843","381",
"1775737008.943","377",
"1775737009.043","374",
"1775737009.143","375",
"1775737009.243","373",
"1775737009.343","374",
"1775737009.443","375",
"1775737009.543","374",
"1775737009.643","372",
"1775737009.743","375",
"1775737009.843","373",
"1775737009.943","376",
"1775737010.043","373",
"1775737010.143","374",
"1775737010.244","377",
"1775737010.343","373",
"1775737010.443","374",
"1775737010.543","373",
"1775737010.643","374",
"1775737010.744","375",
"1775737010.843","373",
"1775737010.944","372",
"1775737011.043","374",
"1775737011.144","372",
"1775737011.243","380",
"1775737011.344","376",
"1775737011.444","373",
"1775737011.544","376",
"1775737011.644","374",
"1775737011.744","372",
"1775737011.844","375",
"1775737011.944","375",
"1775737012.044","375",
"1775737012.144","373",
"1775737012.244","372",
"1775737012.344","377",
"1775737012.444","375",
"1775737012.544","375",
"1775737012.644","375",
"1775737012.744","374",
"1775737012.844","375",
"1775737012.944","375",
"1775737013.044","372",
"1775737013.144","375",
"1775737013.244","375",
"1775737013.344","374",
"1775737013.444","376",
"1775737013.544","375",
"1775737013.644","376",
"1775737013.744","372",
"1775737013.844","375",
"1775737013.944","373",
"1775737014.045","372",
"1775737014.144","372",
"1775737014.244","372",
"1775737014.344","374",
"1775737014.444","375",
"1775737014.544","360",
"1775737014.644","375",
"1775737014.744","373",
"1775737014.844","375",
"1775737014.944","376",
"1775737015.044","374",
"1775737015.144","374",
"1775737015.244","373",
"1775737015.344","374",
"1775737015.444","375",
"1775737015.544","374",
"1775737015.644","372",
"1775737015.744","375",
"1775737015.844","376",
"1775737015.944","372",
"1775737016.044","373",
"1775737016.144","375",
"1775737016.244","376",
"1775737016.344","376",
"1775737016.444","373",
"1775737016.544","373",
"1775737016.644","375",
"1775737016.744","368",
"1775737016.844","375",
"1775737016.944","367",
"1775737017.044","370",
"1775737017.144","372",
"1775737017.244","372",
"1775737017.344","372",
"1775737017.444","374",
"1775737017.544","373",
"1775737017.644","370",
"1775737017.744","373",
"1775737017.844","374",
"1775737017.944","374",
"1775737018.044","377",
"1775737018.144","372",
"1775737018.244","374",
"1775737018.344","374",
"1775737018.444","374",
"1775737018.544","367",
"1775737018.644","374",
"1775737018.744","372",
"1775737018.844","373",
"1775737018.944","374",
"1775737019.044","373",
"1775737019.144","376",
"1775737019.244","371",
"1775737019.344","373",
"1775737019.446","374",
"1775737019.544","375",
"1775737019.644","375",
"1775737019.744","372",
"1775737019.844","377",
"1775737019.944","375",
"1775737020.044","375",
"1775737020.144","403",
"1775737020.244","377",
"1775737020.344","376",
"1775737020.444","376",
"1775737020.544","372",
"1775737020.644","375",
"1775737020.744","364",
"1775737020.844","372",
"1775737020.944","372",
"1775737021.044","373",
"1775737021.144","374",
"1775737021.244","375",
"1775737021.344","372",
"1775737021.444","376",
"1775737021.544","376",
"1775737021.644","374",
"1775737021.744","372",
"1775737021.844","375",
"1775737021.944","376",
"1775737022.044","374",
"1775737022.144","373",
"1775737022.244","373",
"1775737022.344","379",
"1775737022.444","376",
"1775737022.544","377",
"1775737022.644","376",
"1775737022.744","373",
"1775737022.844","374",
"1775737022.944","376",
"1775737023.044","376",
"1775737023.144","376",
"1775737023.244","379",
"1775737023.344","376",
"1775737023.444","373",
"1775737023.544","377",
"1775737023.644","376",
"1775737023.744","374",
"1775737023.844","375",
"1775737023.944","377",
"1775737024.044","378",
"1775737024.144","375",
"1775737024.244","377",
"1775737024.344","367",
"1775737024.444","373",
"1775737024.544","375",
"1775737024.644","374",
"1775737024.744","376",
"1775737024.844","377",
"1775737024.944","375",
"1775737025.044","375",
"1775737025.144","377",
"1775737025.244","361",
"1775737025.344","375",
"1775737025.444","379",
"1775737025.544","374",
"1775737025.644","375",
"1775737025.744","371",
"1775737025.844","379",
"1775737025.944","376",
"1775737026.044","375",
"1775737026.144","376",
"1775737026.244","375",
"1775737026.344","377",
"1775737026.444","377",
"1775737026.544","376",
"1775737026.644","380",
"1775737026.744","376",
"1775737026.844","375",
"1775737026.944","376",
"1775737027.044","378",
"1775737027.144","374",
"1775737027.244","375",
"1775737027.344","366",
"1775737027.444","374",
"1775737027.544","372",
"1775737027.644","373",
"1775737027.744","376",
"1775737027.844","372",
"1775737027.944","367",
"1775737028.044","374",
"1775737028.144","372",
"1775737028.244","376",
"1775737028.344","374",
"1775737028.444","375",
"1775737028.544","374",
"1775737028.644","376",
"1775737028.744","375",
"1775737028.844","377",
"1775737028.944","375",
"1775737029.044","374",
"1775737029.144","372",
"1775737029.244","374",
"1775737029.344","376",
"1775737029.444","373",
"1775737029.544","374",
"1775737029.644","375",
"1775737029.744","374",
"1775737029.844","375",
"1775737029.944","377",
"1775737030.044","374",
"1775737030.144","375",
"1775737030.244","375",
"1775737030.344","372",
"1775737030.444","373",
"1775737030.544","373",
"1775737030.644","375",
"1775737030.744","373",
"1775737030.844","374",
"1775737030.944","376",
"1775737031.044","377",
"1775737031.144","373",
"1775737031.244","375",
"1775737031.344","373",
"1775737031.444","374",
"1775737031.544","374",
"1775737031.644","373",
"1775737031.744","373",
"1775737031.844","370",
"1775737031.944","372",
"1775737032.044","371",
"1775737032.144","376",
"1775737032.244","373",
"1775737032.344","374",
"1775737032.444","373",
"1775737032.544","372",
"1775737032.644","372",
"1775737032.744","375",
"1775737032.844","375",
"1775737032.944","373",
"1775737033.044","372",
"1775737033.144","374",
"1775737033.244","374",
"1775737033.344","372",
"1775737033.444","373",
"1775737033.544","372",
"1775737033.644","371",
"1775737033.744","372",
"1775737033.844","375",
"1775737033.944","370",
"1775737034.044","374",
"1775737034.144","362",
"1775737034.244","372",
"1775737034.344","371",
"1775737034.444","371",
"1775737034.544","371",
"1775737034.644","373",
"1775737034.744","375",
"1775737034.844","373",
"1775737034.944","373",
"1775737035.044","373",
"1775737035.144","374",
"1775737035.244","373",
"1775737035.344","368",
"1775737035.444","374",
"1775737035.544","374",
"1775737035.644","373",
"1775737035.744","372",
"1775737035.844","373",
"1775737035.944","373",
"1775737036.044","372",
"1775737036.144","382",
"1775737036.244","372",
"1775737036.344","372",
"1775737036.444","373",
"1775737036.544","376",
"1775737036.644","366",
"1775737036.744","373",
"1775737036.844","373",
"1775737036.944","374",
"1775737037.044","373",
"1775737037.144","373",
"1775737037.244","372",
"1775737037.344","372",
"1775737037.444","372",
"1775737037.544","367",
"1775737037.644","371",
"1775737037.744","372",
"1775737037.844","371",
"1775737037.944","372",
"1775737038.044","375",
"1775737038.144","368",
"1775737038.244","372",
"1775737038.344","372",
"1775737038.444","372",
"1775737038.544","372",
"1775737038.644","371",
"1775737038.744","372",
"1775737038.844","376",
"1775737038.944","371",
"1775737039.044","366",
"1775737039.144","378",
"1775737039.244","372",
"1775737039.344","374",
"1775737039.444","372",
"1775737039.544","372",
"1775737039.644","372",
"1775737039.744","373",
"1775737039.844","373",
"1775737039.944","367",
"1775737040.044","372",
"1775737040.144","366",
