Timestamp(ms),Sensor,Temp(C),Humidity(%),Pressure(hPa),Gas(Ohm/Analog)
3981245,AHT20,29.02,31.95,0.00,0.00
3981250,BMP280,30.98,0.00,1021.30,0.00
3984196,MQ2,0.00,0.00,0.00,116.00
3984257,AHT20,28.73,32.15,0.00,0.00
3984263,BMP280,30.70,0.00,1021.29,0.00
3987196,MQ2,0.00,0.00,0.00,123.00
3987261,AHT20,28.76,32.32,0.00,0.00
3987266,BMP280,30.78,0.00,1021.30,0.00
3990196,MQ2,0.00,0.00,0.00,121.00
3990243,AHT20,28.73,32.35,0.00,0.00
3990248,BMP280,30.86,0.00,1021.31,0.00
3993196,MQ2,0.00,0.00,0.00,115.00
3993243,AHT20,28.76,32.40,0.00,0.00
3993247,BMP280,30.83,0.00,1021.34,0.00
3996196,MQ2,0.00,0.00,0.00,112.00
3996253,AHT20,28.78,32.48,0.00,0.00
3996257,BMP280,30.95,0.00,1021.35,0.00
3999196,MQ2,0.00,0.00,0.00,109.00
3999251,AHT20,28.80,32.41,0.00,0.00
3999255,BMP280,30.89,0.00,1021.28,0.00
4002196,MQ2,0.00,0.00,0.00,110.00
4002264,AHT20,29.06,32.44,0.00,0.00
4002269,BMP280,31.21,0.00,1021.25,0.00
4005196,MQ2,0.00,0.00,0.00,108.00
4005243,AHT20,29.44,32.39,0.00,0.00
4005246,BMP280,31.58,0.00,1021.25,0.00
4008196,MQ2,0.00,0.00,0.00,107.00
4008252,AHT20,29.49,32.19,0.00,0.00
4008256,BMP280,31.68,0.00,1021.25,0.00
4011196,MQ2,0.00,0.00,0.00,102.00
4011254,AHT20,29.30,31.96,0.00,0.00
4011258,BMP280,31.37,0.00,1021.27,0.00
4014196,MQ2,0.00,0.00,0.00,108.00
4014261,AHT20,29.33,31.93,0.00,0.00
4014265,BMP280,31.49,0.00,1021.27,0.00
4017196,MQ2,0.00,0.00,0.00,110.00
4017266,AHT20,29.61,32.06,0.00,0.00
4017271,BMP280,31.75,0.00,1021.25,0.00
4020196,MQ2,0.00,0.00,0.00,106.00
4020240,AHT20,29.77,32.02,0.00,0.00
4020244,BMP280,31.91,0.00,1021.26,0.00
4023196,MQ2,0.00,0.00,0.00,107.00
4023242,AHT20,30.00,31.91,0.00,0.00
4023248,BMP280,32.17,0.00,1021.26,0.00
4026196,MQ2,0.00,0.00,0.00,108.00
4026250,AHT20,29.96,31.76,0.00,0.00
4026254,BMP280,32.08,0.00,1021.23,0.00
4029196,MQ2,0.00,0.00,0.00,104.00
4029252,AHT20,29.74,31.68,0.00,0.00
4029255,BMP280,31.85,0.00,1021.25,0.00
4032196,MQ2,0.00,0.00,0.00,107.00
4032244,AHT20,29.57,31.54,0.00,0.00
4032249,BMP280,31.75,0.00,1021.25,0.00
4035196,MQ2,0.00,0.00,0.00,105.00
4035237,AHT20,29.60,31.46,0.00,0.00
4035240,BMP280,31.87,0.00,1021.26,0.00
4038196,MQ2,0.00,0.00,0.00,103.00
4038253,AHT20,29.57,31.31,0.00,0.00
4038257,BMP280,31.76,0.00,1021.27,0.00
4041196,MQ2,0.00,0.00,0.00,107.00
4041256,AHT20,29.75,31.30,0.00,0.00
4041260,BMP280,32.00,0.00,1021.22,0.00
4044196,MQ2,0.00,0.00,0.00,102.00
4044261,AHT20,29.73,31.11,0.00,0.00
4044265,BMP280,32.07,0.00,1021.27,0.00
4047196,MQ2,0.00,0.00,0.00,102.00
4047245,AHT20,29.60,31.01,0.00,0.00
4047250,BMP280,31.93,0.00,1021.27,0.00
4050196,MQ2,0.00,0.00,0.00,103.00
4050246,AHT20,29.54,31.14,0.00,0.00
4050251,BMP280,31.73,0.00,1021.28,0.00
4053196,MQ2,0.00,0.00,0.00,103.00
4053246,AHT20,29.65,31.32,0.00,0.00
4053251,BMP280,31.72,0.00,1021.25,0.00
4056196,MQ2,0.00,0.00,0.00,102.00
4056268,AHT20,29.62,31.31,0.00,0.00
4056276,BMP280,31.64,0.00,1021.28,0.00
4059196,MQ2,0.00,0.00,0.00,108.00
4059270,AHT20,29.87,31.35,0.00,0.00
4059274,BMP280,31.96,0.00,1021.22,0.00
4062196,MQ2,0.00,0.00,0.00,108.00
4062238,AHT20,29.97,31.37,0.00,0.00
4062243,BMP280,32.02,0.00,1021.24,0.00
4065196,MQ2,0.00,0.00,0.00,103.00
4065242,AHT20,29.99,31.27,0.00,0.00
4065247,BMP280,32.05,0.00,1021.26,0.00
4068196,MQ2,0.00,0.00,0.00,105.00
4068253,AHT20,29.79,31.21,0.00,0.00
4068258,BMP280,31.89,0.00,1021.26,0.00
4071196,MQ2,0.00,0.00,0.00,103.00
4071259,AHT20,29.67,31.26,0.00,0.00
4071263,BMP280,31.82,0.00,1021.22,0.00
4074196,MQ2,0.00,0.00,0.00,106.00
4074244,AHT20,29.60,31.23,0.00,0.00
4074249,BMP280,31.73,0.00,1021.22,0.00
4077196,MQ2,0.00,0.00,0.00,110.00
4077236,AHT20,29.48,31.24,0.00,0.00
4077241,BMP280,31.77,0.00,1021.23,0.00
4080196,MQ2,0.00,0.00,0.00,107.00
4080256,AHT20,29.56,31.23,0.00,0.00
4080260,BMP280,31.90,0.00,1021.24,0.00
4083196,MQ2,0.00,0.00,0.00,104.00
4083256,AHT20,29.85,31.15,0.00,0.00
4083261,BMP280,32.25,0.00,1021.22,0.00
4086196,MQ2,0.00,0.00,0.00,105.00
4086268,AHT20,30.00,31.09,0.00,0.00
4086272,BMP280,32.35,0.00,1021.23,0.00
4089196,MQ2,0.00,0.00,0.00,112.00
4089241,AHT20,30.03,31.56,0.00,0.00
4089245,BMP280,32.41,0.00,1021.22,0.00
4092196,MQ2,0.00,0.00,0.00,107.00
4092238,AHT20,29.74,31.52,0.00,0.00
4092243,BMP280,32.19,0.00,1021.23,0.00
4095196,MQ2,0.00,0.00,0.00,108.00
4095249,AHT20,29.40,31.57,0.00,0.00
4095254,BMP280,31.81,0.00,1021.23,0.00
4098196,MQ2,0.00,0.00,0.00,107.00
4098262,AHT20,29.22,31.63,0.00,0.00
4098266,BMP280,31.59,0.00,1021.29,0.00
4101196,MQ2,0.00,0.00,0.00,108.00
4101266,AHT20,29.06,31.73,0.00,0.00
4101270,BMP280,31.51,0.00,1021.28,0.00
4104196,MQ2,0.00,0.00,0.00,105.00
4104237,AHT20,28.74,31.86,0.00,0.00
4104242,BMP280,31.22,0.00,1021.30,0.00
4107196,MQ2,0.00,0.00,0.00,105.00
4107239,AHT20,28.50,31.92,0.00,0.00
4107244,BMP280,31.09,0.00,1021.28,0.00
4110196,MQ2,0.00,0.00,0.00,107.00
4110253,AHT20,28.38,32.11,0.00,0.00
4110258,BMP280,30.90,0.00,1021.29,0.00
4113196,MQ2,0.00,0.00,0.00,105.00
4113255,AHT20,28.39,32.47,0.00,0.00
4113259,BMP280,30.83,0.00,1021.29,0.00
4116196,MQ2,0.00,0.00,0.00,111.00
4116243,AHT20,28.28,32.72,0.00,0.00
4116248,BMP280,30.76,0.00,1021.32,0.00
4119196,MQ2,0.00,0.00,0.00,110.00
4119239,AHT20,28.07,32.83,0.00,0.00
4119244,BMP280,30.59,0.00,1021.30,0.00
4122196,MQ2,0.00,0.00,0.00,112.00
4122252,AHT20,27.77,33.02,0.00,0.00
4122256,BMP280,30.20,0.00,1021.26,0.00
4125196,MQ2,0.00,0.00,0.00,112.00
4125262,AHT20,27.64,33.35,0.00,0.00
4125267,BMP280,29.99,0.00,1021.26,0.00
4128196,MQ2,0.00,0.00,0.00,113.00
4128263,AHT20,27.71,33.67,0.00,0.00
4128267,BMP280,30.00,0.00,1021.29,0.00
4131196,MQ2,0.00,0.00,0.00,115.00
4131245,AHT20,27.89,34.17,0.00,0.00
4131249,BMP280,30.19,0.00,1021.32,0.00
4134196,MQ2,0.00,0.00,0.00,111.00
4134247,AHT20,27.92,34.08,0.00,0.00
4134252,BMP280,30.31,0.00,1021.28,0.00
4137196,MQ2,0.00,0.00,0.00,110.00
4137254,AHT20,28.17,34.17,0.00,0.00
4137258,BMP280,30.56,0.00,1021.33,0.00
4140196,MQ2,0.00,0.00,0.00,108.00
4140258,AHT20,28.17,34.23,0.00,0.00
4140263,BMP280,30.48,0.00,1021.32,0.00
4143196,MQ2,0.00,0.00,0.00,98.00
4143272,AHT20,27.96,33.81,0.00,0.00
4143275,BMP280,30.46,0.00,1021.30,0.00
4146196,MQ2,0.00,0.00,0.00,98.00
4146238,AHT20,28.15,33.65,0.00,0.00
4146241,BMP280,30.73,0.00,1021.32,0.00
4149196,MQ2,0.00,0.00,0.00,98.00
4149247,AHT20,28.23,33.35,0.00,0.00
4149250,BMP280,30.72,0.00,1021.29,0.00
4152196,MQ2,0.00,0.00,0.00,96.00
4152264,AHT20,28.50,33.08,0.00,0.00
4152269,BMP280,30.91,0.00,1021.31,0.00
4155196,MQ2,0.00,0.00,0.00,99.00
4155263,AHT20,28.85,32.87,0.00,0.00
4155268,BMP280,31.32,0.00,1021.27,0.00
4158196,MQ2,0.00,0.00,0.00,95.00
4158241,AHT20,28.86,32.56,0.00,0.00
4158246,BMP280,31.29,0.00,1021.27,0.00
4161196,MQ2,0.00,0.00,0.00,100.00
4161241,AHT20,29.07,32.55,0.00,0.00
4161248,BMP280,31.47,0.00,1021.28,0.00
4164196,MQ2,0.00,0.00,0.00,102.00
4164253,AHT20,29.27,32.47,0.00,0.00
4164258,BMP280,31.67,0.00,1021.30,0.00
4167196,MQ2,0.00,0.00,0.00,99.00
4167251,AHT20,29.16,32.51,0.00,0.00
4167255,BMP280,31.56,0.00,1021.27,0.00
4170196,MQ2,0.00,0.00,0.00,99.00
4170266,AHT20,29.48,32.37,0.00,0.00
4170270,BMP280,31.91,0.00,1021.26,0.00
4173196,MQ2,0.00,0.00,0.00,98.00
4173243,AHT20,29.55,32.06,0.00,0.00
4173246,BMP280,32.10,0.00,1021.26,0.00
4176196,MQ2,0.00,0.00,0.00,101.00
4176249,AHT20,29.54,31.80,0.00,0.00
4176253,BMP280,32.11,0.00,1021.24,0.00
4179196,MQ2,0.00,0.00,0.00,102.00
4179258,AHT20,29.54,31.80,0.00,0.00
4179262,BMP280,32.13,0.00,1021.26,0.00
4182196,MQ2,0.00,0.00,0.00,99.00
4182268,AHT20,29.78,31.54,0.00,0.00
4182272,BMP280,32.31,0.00,1021.28,0.00
4185196,MQ2,0.00,0.00,0.00,91.00
4185267,AHT20,29.39,31.38,0.00,0.00
4185271,BMP280,31.81,0.00,1021.27,0.00
4188196,MQ2,0.00,0.00,0.00,99.00
4188241,AHT20,28.90,31.36,0.00,0.00
4188246,BMP280,31.35,0.00,1021.28,0.00
4191196,MQ2,0.00,0.00,0.00,110.00
4191249,AHT20,28.66,31.58,0.00,0.00
4191254,BMP280,31.18,0.00,1021.25,0.00
4194196,MQ2,0.00,0.00,0.00,117.00
4194264,AHT20,28.47,31.79,0.00,0.00
4194268,BMP280,30.95,0.00,1021.26,0.00
4197196,MQ2,0.00,0.00,0.00,133.00
4197268,AHT20,28.59,31.79,0.00,0.00
4197274,BMP280,31.11,0.00,1021.26,0.00
4200196,MQ2,0.00,0.00,0.00,126.00
4200244,AHT20,28.24,31.72,0.00,0.00
4200249,BMP280,30.74,0.00,1021.25,0.00
4203196,MQ2,0.00,0.00,0.00,136.00
4203241,AHT20,28.42,31.91,0.00,0.00
4203246,BMP280,31.00,0.00,1021.27,0.00
4206196,MQ2,0.00,0.00,0.00,129.00
4206254,AHT20,28.27,31.95,0.00,0.00
4206260,BMP280,30.82,0.00,1021.27,0.00
4209196,MQ2,0.00,0.00,0.00,126.00
4209251,AHT20,28.21,31.92,0.00,0.00
4209256,BMP280,30.78,0.00,1021.24,0.00
4212196,MQ2,0.00,0.00,0.00,121.00
4212262,AHT20,28.21,31.90,0.00,0.00
4212267,BMP280,30.77,0.00,1021.33,0.00
4215196,MQ2,0.00,0.00,0.00,114.00
4215242,AHT20,27.86,31.91,0.00,0.00
4215245,BMP280,30.36,0.00,1021.30,0.00
4218196,MQ2,0.00,0.00,0.00,124.00
4218253,AHT20,28.21,31.98,0.00,0.00
4218257,BMP280,30.82,0.00,1021.29,0.00
4221196,MQ2,0.00,0.00,0.00,118.00
4221258,AHT20,28.33,31.87,0.00,0.00
4221263,BMP280,30.89,0.00,1021.28,0.00
4224196,MQ2,0.00,0.00,0.00,114.00
4224268,AHT20,28.32,31.75,0.00,0.00
4224272,BMP280,30.89,0.00,1021.27,0.00
4227196,MQ2,0.00,0.00,0.00,109.00
4227262,AHT20,28.22,31.61,0.00,0.00
4227267,BMP280,30.72,0.00,1021.22,0.00
4230196,MQ2,0.00,0.00,0.00,115.00
4230247,AHT20,28.15,31.86,0.00,0.00
4230251,BMP280,30.68,0.00,1021.29,0.00
4233196,MQ2,0.00,0.00,0.00,116.00
4233246,AHT20,28.43,32.12,0.00,0.00
4233251,BMP280,31.00,0.00,1021.32,0.00
4236196,MQ2,0.00,0.00,0.00,109.00
4236261,AHT20,28.13,32.00,0.00,0.00
4236267,BMP280,30.62,0.00,1021.29,0.00
4239196,MQ2,0.00,0.00,0.00,112.00
4239263,AHT20,27.79,32.26,0.00,0.00
4239267,BMP280,30.36,0.00,1021.25,0.00
4242196,MQ2,0.00,0.00,0.00,110.00
4242244,AHT20,27.97,32.35,0.00,0.00
4242249,BMP280,30.61,0.00,1021.26,0.00
4245196,MQ2,0.00,0.00,0.00,122.00
4245247,AHT20,27.89,32.34,0.00,0.00
4245253,BMP280,30.48,0.00,1021.28,0.00
4248196,MQ2,0.00,0.00,0.00,124.00
4248250,AHT20,27.91,32.41,0.00,0.00
4248255,BMP280,30.43,0.00,1021.20,0.00
4251196,MQ2,0.00,0.00,0.00,119.00
4251252,AHT20,28.09,32.82,0.00,0.00
4251258,BMP280,30.61,0.00,1021.26,0.00
4254196,MQ2,0.00,0.00,0.00,113.00
4254262,AHT20,28.12,32.75,0.00,0.00
4254265,BMP280,30.58,0.00,1021.25,0.00
4257196,MQ2,0.00,0.00,0.00,111.00
4257246,AHT20,28.23,32.68,0.00,0.00
4257250,BMP280,30.77,0.00,1021.26,0.00
4260196,MQ2,0.00,0.00,0.00,111.00
4260251,AHT20,28.33,32.63,0.00,0.00
4260255,BMP280,30.92,0.00,1021.28,0.00
4263196,MQ2,0.00,0.00,0.00,107.00
4263259,AHT20,28.36,32.65,0.00,0.00
4263263,BMP280,30.95,0.00,1021.29,0.00
4266196,MQ2,0.00,0.00,0.00,110.00
4266269,AHT20,28.38,32.87,0.00,0.00
4266274,BMP280,30.95,0.00,1021.30,0.00
4269196,MQ2,0.00,0.00,0.00,107.00
4269264,AHT20,28.52,32.80,0.00,0.00
4269269,BMP280,31.11,0.00,1021.27,0.00
4272196,MQ2,0.00,0.00,0.00,109.00
4272251,AHT20,28.41,32.92,0.00,0.00
4272256,BMP280,30.96,0.00,1021.32,0.00
4275196,MQ2,0.00,0.00,0.00,101.00
4275247,AHT20,28.37,32.81,0.00,0.00
4275253,BMP280,30.94,0.00,1021.30,0.00
4278196,MQ2,0.00,0.00,0.00,103.00
4278250,AHT20,28.22,32.90,0.00,0.00
4278254,BMP280,30.82,0.00,1021.28,0.00
4281196,MQ2,0.00,0.00,0.00,109.00
4281262,AHT20,28.18,32.96,0.00,0.00
4281267,BMP280,30.79,0.00,1021.30,0.00
4284196,MQ2,0.00,0.00,0.00,106.00
4284243,AHT20,28.29,33.02,0.00,0.00
4284248,BMP280,30.86,0.00,1021.28,0.00
4287196,MQ2,0.00,0.00,0.00,109.00
4287248,AHT20,28.38,33.01,0.00,0.00
4287253,BMP280,30.88,0.00,1021.31,0.00
4290196,MQ2,0.00,0.00,0.00,105.00
4290252,AHT20,28.48,32.89,0.00,0.00
4290256,BMP280,31.02,0.00,1021.32,0.00
4293196,MQ2,0.00,0.00,0.00,105.00
4293261,AHT20,28.54,32.76,0.00,0.00
4293266,BMP280,31.04,0.00,1021.29,0.00
4296196,MQ2,0.00,0.00,0.00,107.00
4296264,AHT20,28.56,32.61,0.00,0.00
4296269,BMP280,31.07,0.00,1021.29,0.00
4299196,MQ2,0.00,0.00,0.00,103.00
4299245,AHT20,28.78,32.58,0.00,0.00
4299250,BMP280,31.34,0.00,1021.24,0.00
4302196,MQ2,0.00,0.00,0.00,75.00
4302247,AHT20,28.85,32.49,0.00,0.00
4302252,BMP280,31.46,0.00,1021.25,0.00
4305196,MQ2,0.00,0.00,0.00,102.00
4305254,AHT20,28.88,32.45,0.00,0.00
4305258,BMP280,31.47,0.00,1021.27,0.00
4308196,MQ2,0.00,0.00,0.00,99.00
4308258,AHT20,28.77,32.25,0.00,0.00
4308263,BMP280,31.40,0.00,1021.24,0.00
4311196,MQ2,0.00,0.00,0.00,98.00
4311259,AHT20,28.64,32.29,0.00,0.00
4311264,BMP280,31.21,0.00,1021.25,0.00
4314196,MQ2,0.00,0.00,0.00,101.00
4314243,AHT20,28.60,32.25,0.00,0.00
4314247,BMP280,31.28,0.00,1021.26,0.00
4317196,MQ2,0.00,0.00,0.00,100.00
4317241,AHT20,28.62,32.25,0.00,0.00
4317245,BMP280,31.29,0.00,1021.24,0.00
4320196,MQ2,0.00,0.00,0.00,101.00
4320250,AHT20,28.56,32.20,0.00,0.00
4320254,BMP280,31.19,0.00,1021.28,0.00
4323196,MQ2,0.00,0.00,0.00,86.00
4323258,AHT20,28.41,32.21,0.00,0.00
4323262,BMP280,31.03,0.00,1021.30,0.00
4326196,MQ2,0.00,0.00,0.00,102.00
4326243,AHT20,28.39,32.30,0.00,0.00
4326248,BMP280,31.02,0.00,1021.30,0.00
4329196,MQ2,0.00,0.00,0.00,102.00
4329246,AHT20,28.29,32.34,0.00,0.00
4329251,BMP280,30.97,0.00,1021.26,0.00
4332196,MQ2,0.00,0.00,0.00,100.00
4332246,AHT20,28.27,32.43,0.00,0.00
4332250,BMP280,30.94,0.00,1021.33,0.00
4335196,MQ2,0.00,0.00,0.00,102.00
4335251,AHT20,28.21,32.65,0.00,0.00
4335256,BMP280,30.92,0.00,1021.30,0.00
4338196,MQ2,0.00,0.00,0.00,96.00
4338262,AHT20,28.24,32.79,0.00,0.00
4338266,BMP280,31.07,0.00,1021.32,0.00
4341196,MQ2,0.00,0.00,0.00,100.00
4341235,AHT20,28.17,32.83,0.00,0.00
4341240,BMP280,31.01,0.00,1021.34,0.00
4344196,MQ2,0.00,0.00,0.00,96.00
4344239,AHT20,28.29,32.86,0.00,0.00
4344243,BMP280,31.11,0.00,1021.30,0.00
4347196,MQ2,0.00,0.00,0.00,97.00
4347257,AHT20,28.35,32.97,0.00,0.00
4347262,BMP280,31.12,0.00,1021.31,0.00
4350196,MQ2,0.00,0.00,0.00,99.00
4350264,AHT20,28.36,33.07,0.00,0.00
4350269,BMP280,31.12,0.00,1021.30,0.00
4353196,MQ2,0.00,0.00,0.00,103.00
4353262,AHT20,28.31,33.25,0.00,0.00
4353267,BMP280,31.04,0.00,1021.32,0.00
4356196,MQ2,0.00,0.00,0.00,104.00
4356245,AHT20,28.28,33.59,0.00,0.00
4356250,BMP280,31.02,0.00,1021.33,0.00
4359196,MQ2,0.00,0.00,0.00,105.00
4359251,AHT20,27.86,33.40,0.00,0.00
4359256,BMP280,30.68,0.00,1021.33,0.00
4362196,MQ2,0.00,0.00,0.00,107.00
4362250,AHT20,27.45,33.39,0.00,0.00
4362254,BMP280,30.27,0.00,1021.34,0.00
4365196,MQ2,0.00,0.00,0.00,114.00
4365257,AHT20,27.05,33.57,0.00,0.00
4365260,BMP280,29.79,0.00,1021.25,0.00
4368196,MQ2,0.00,0.00,0.00,112.00
4368243,AHT20,26.60,33.94,0.00,0.00
4368248,BMP280,29.46,0.00,1021.33,0.00
4371196,MQ2,0.00,0.00,0.00,122.00
4371240,AHT20,26.35,34.40,0.00,0.00
4371245,BMP280,29.14,0.00,1021.36,0.00
4374196,MQ2,0.00,0.00,0.00,128.00
4374245,AHT20,26.11,34.83,0.00,0.00
4374249,BMP280,28.90,0.00,1021.31,0.00
4377196,MQ2,0.00,0.00,0.00,135.00
4377252,AHT20,25.92,35.25,0.00,0.00
4377257,BMP280,28.66,0.00,1021.33,0.00
4380196,MQ2,0.00,0.00,0.00,135.00
4380268,AHT20,25.96,35.56,0.00,0.00
4380273,BMP280,28.66,0.00,1021.31,0.00
4383196,MQ2,0.00,0.00,0.00,128.00
4383236,AHT20,26.02,35.75,0.00,0.00
4383242,BMP280,28.76,0.00,1021.30,0.00
4386196,MQ2,0.00,0.00,0.00,119.00
4386249,AHT20,25.92,35.92,0.00,0.00
4386253,BMP280,28.74,0.00,1021.34,0.00
4389196,MQ2,0.00,0.00,0.00,118.00
4389259,AHT20,25.72,36.10,0.00,0.00
4389264,BMP280,28.56,0.00,1021.33,0.00
4392196,MQ2,0.00,0.00,0.00,118.00
4392262,AHT20,25.77,36.58,0.00,0.00
4392267,BMP280,28.51,0.00,1021.35,0.00
4395196,MQ2,0.00,0.00,0.00,112.00
4395262,AHT20,25.72,36.66,0.00,0.00
4395268,BMP280,28.55,0.00,1021.35,0.00
4398196,MQ2,0.00,0.00,0.00,112.00
4398240,AHT20,25.62,36.82,0.00,0.00
4398245,BMP280,28.50,0.00,1021.38,0.00
4401196,MQ2,0.00,0.00,0.00,110.00
4401247,AHT20,25.60,36.98,0.00,0.00
4401253,BMP280,28.47,0.00,1021.37,0.00
4404196,MQ2,0.00,0.00,0.00,109.00
4404260,AHT20,25.72,37.10,0.00,0.00
4404264,BMP280,28.56,0.00,1021.31,0.00
4407196,MQ2,0.00,0.00,0.00,108.00
4407261,AHT20,25.79,37.01,0.00,0.00
4407265,BMP280,28.62,0.00,1021.31,0.00
4410196,MQ2,0.00,0.00,0.00,105.00
4410243,AHT20,25.68,37.01,0.00,0.00
4410248,BMP280,28.48,0.00,1021.32,0.00
4413196,MQ2,0.00,0.00,0.00,107.00
4413242,AHT20,25.60,36.93,0.00,0.00
4413247,BMP280,28.44,0.00,1021.32,0.00
4416196,MQ2,0.00,0.00,0.00,106.00
4416251,AHT20,25.61,36.92,0.00,0.00
4416255,BMP280,28.47,0.00,1021.28,0.00
4419196,MQ2,0.00,0.00,0.00,107.00
4419261,AHT20,25.79,37.01,0.00,0.00
4419266,BMP280,28.58,0.00,1021.32,0.00
4422196,MQ2,0.00,0.00,0.00,105.00
4422272,AHT20,25.85,36.91,0.00,0.00
4422276,BMP280,28.63,0.00,1021.31,0.00
4425196,MQ2,0.00,0.00,0.00,110.00
4425242,AHT20,25.75,36.75,0.00,0.00
4425247,BMP280,28.53,0.00,1021.30,0.00
4428196,MQ2,0.00,0.00,0.00,108.00
4428251,AHT20,25.82,36.67,0.00,0.00
4428255,BMP280,28.59,0.00,1021.30,0.00
4431196,MQ2,0.00,0.00,0.00,107.00
4431252,AHT20,25.98,36.59,0.00,0.00
4431257,BMP280,28.70,0.00,1021.29,0.00
4434196,MQ2,0.00,0.00,0.00,107.00
4434265,AHT20,26.15,36.57,0.00,0.00
4434269,BMP280,28.81,0.00,1021.28,0.00
4437196,MQ2,0.00,0.00,0.00,107.00
4437275,AHT20,26.21,36.60,0.00,0.00
4437280,BMP280,28.78,0.00,1021.25,0.00
4440196,MQ2,0.00,0.00,0.00,107.00
4440235,AHT20,26.36,36.62,0.00,0.00
4440239,BMP280,28.98,0.00,1021.31,0.00
4443196,MQ2,0.00,0.00,0.00,107.00
4443251,AHT20,26.46,36.40,0.00,0.00
4443257,BMP280,29.15,0.00,1021.32,0.00
4446196,MQ2,0.00,0.00,0.00,109.00
4446258,AHT20,26.75,36.30,0.00,0.00
4446262,BMP280,29.45,0.00,1021.32,0.00
4449196,MQ2,0.00,0.00,0.00,99.00
4449261,AHT20,27.12,36.07,0.00,0.00
4449264,BMP280,29.81,0.00,1021.30,0.00
4452196,MQ2,0.00,0.00,0.00,99.00
4452243,AHT20,27.31,35.70,0.00,0.00
4452248,BMP280,29.95,0.00,1021.31,0.00
4455196,MQ2,0.00,0.00,0.00,101.00
4455242,AHT20,27.41,35.30,0.00,0.00
4455248,BMP280,30.04,0.00,1021.31,0.00
4458196,MQ2,0.00,0.00,0.00,100.00
4458254,AHT20,27.67,34.99,0.00,0.00
4458258,BMP280,30.30,0.00,1021.33,0.00
4461196,MQ2,0.00,0.00,0.00,98.00
4461259,AHT20,27.80,34.79,0.00,0.00
4461264,BMP280,30.39,0.00,1021.33,0.00
4464196,MQ2,0.00,0.00,0.00,99.00
4464270,AHT20,27.94,34.61,0.00,0.00
4464275,BMP280,30.58,0.00,1021.29,0.00
4467196,MQ2,0.00,0.00,0.00,106.00
4467242,AHT20,28.23,34.63,0.00,0.00
4467247,BMP280,30.89,0.00,1021.34,0.00
4470196,MQ2,0.00,0.00,0.00,99.00
4470250,AHT20,28.24,34.15,0.00,0.00
4470255,BMP280,30.96,0.00,1021.30,0.00
4473196,MQ2,0.00,0.00,0.00,97.00
4473255,AHT20,28.47,33.78,0.00,0.00
4473258,BMP280,31.20,0.00,1021.28,0.00
4476196,MQ2,0.00,0.00,0.00,96.00
4476270,AHT20,28.46,33.34,0.00,0.00
4476274,BMP280,31.26,0.00,1021.29,0.00
4479196,MQ2,0.00,0.00,0.00,95.00
4479265,AHT20,28.28,33.09,0.00,0.00
4479268,BMP280,31.20,0.00,1021.33,0.00
4482196,MQ2,0.00,0.00,0.00,93.00
4482240,AHT20,28.25,32.94,0.00,0.00
4482244,BMP280,31.25,0.00,1021.32,0.00
4485196,MQ2,0.00,0.00,0.00,95.00
4485254,AHT20,28.25,32.92,0.00,0.00
4485259,BMP280,31.25,0.00,1021.33,0.00
4488196,MQ2,0.00,0.00,0.00,93.00
4488253,AHT20,28.42,32.81,0.00,0.00
4488257,BMP280,31.35,0.00,1021.29,0.00
4491196,MQ2,0.00,0.00,0.00,96.00
4491262,AHT20,28.71,32.83,0.00,0.00
4491267,BMP280,31.59,0.00,1021.28,0.00
4494196,MQ2,0.00,0.00,0.00,97.00
4494243,AHT20,28.98,32.69,0.00,0.00
4494248,BMP280,31.82,0.00,1021.26,0.00
4497196,MQ2,0.00,0.00,0.00,98.00
4497244,AHT20,28.93,32.63,0.00,0.00
4497248,BMP280,31.88,0.00,1021.30,0.00
4500196,MQ2,0.00,0.00,0.00,98.00
4500257,AHT20,28.80,32.59,0.00,0.00
4500261,BMP280,31.80,0.00,1021.28,0.00
4503196,MQ2,0.00,0.00,0.00,103.00
4503256,AHT20,28.82,32.76,0.00,0.00
4503261,BMP280,31.78,0.00,1021.27,0.00
4506196,MQ2,0.00,0.00,0.00,101.00
4506270,AHT20,29.05,32.93,0.00,0.00
4506276,BMP280,31.91,0.00,1021.26,0.00
4509196,MQ2,0.00,0.00,0.00,97.00
4509235,AHT20,29.42,32.72,0.00,0.00
4509239,BMP280,32.20,0.00,1021.26,0.00
4512196,MQ2,0.00,0.00,0.00,98.00
4512251,AHT20,29.54,32.45,0.00,0.00
4512255,BMP280,32.38,0.00,1021.26,0.00
4515196,MQ2,0.00,0.00,0.00,102.00
4515259,AHT20,29.39,32.46,0.00,0.00
4515265,BMP280,32.21,0.00,1021.28,0.00
4518196,MQ2,0.00,0.00,0.00,100.00
4518262,AHT20,29.24,32.43,0.00,0.00
4518267,BMP280,32.01,0.00,1021.29,0.00
4521196,MQ2,0.00,0.00,0.00,105.00
4521265,AHT20,29.29,32.56,0.00,0.00
4521271,BMP280,31.98,0.00,1021.25,0.00
4524196,MQ2,0.00,0.00,0.00,107.00
4524241,AHT20,29.26,32.83,0.00,0.00
4524246,BMP280,31.88,0.00,1021.36,0.00
4527196,MQ2,0.00,0.00,0.00,103.00
4527254,AHT20,29.09,32.74,0.00,0.00
4527259,BMP280,31.65,0.00,1021.31,0.00
4530196,MQ2,0.00,0.00,0.00,99.00
4530260,AHT20,28.97,32.38,0.00,0.00
