Timestamp(ms),Sensor,Temp(C),Humidity(%),Pressure(hPa),Gas(Ohm/Analog)
5868186,MQ2,0.00,0.00,0.00,333.00
5868225,AHT20,21.92,52.07,0.00,0.00
5868230,BMP280,22.41,0.00,1020.43,0.00
5871186,MQ2,0.00,0.00,0.00,333.00
5871233,AHT20,21.93,52.29,0.00,0.00
5871237,BMP280,22.42,0.00,1020.43,0.00
5874186,MQ2,0.00,0.00,0.00,334.00
5874245,AHT20,21.93,52.39,0.00,0.00
5874250,BMP280,22.42,0.00,1020.40,0.00
5877186,MQ2,0.00,0.00,0.00,330.00
5877252,AHT20,21.93,52.46,0.00,0.00
5877256,BMP280,22.43,0.00,1020.40,0.00
5880186,MQ2,0.00,0.00,0.00,335.00
5880258,AHT20,21.95,52.70,0.00,0.00
5880262,BMP280,22.44,0.00,1020.40,0.00
5883186,MQ2,0.00,0.00,0.00,334.00
5883226,AHT20,21.94,52.65,0.00,0.00
5883230,BMP280,22.43,0.00,1020.38,0.00
5886186,MQ2,0.00,0.00,0.00,336.00
5886231,AHT20,21.94,52.64,0.00,0.00
5886237,BMP280,22.44,0.00,1020.39,0.00
5889186,MQ2,0.00,0.00,0.00,336.00
5889243,AHT20,21.90,52.54,0.00,0.00
5889248,BMP280,22.40,0.00,1020.36,0.00
5892186,MQ2,0.00,0.00,0.00,329.00
5892264,AHT20,21.88,52.53,0.00,0.00
5892269,BMP280,22.38,0.00,1020.33,0.00
5895186,MQ2,0.00,0.00,0.00,333.00
5895261,AHT20,21.91,52.85,0.00,0.00
5895265,BMP280,22.40,0.00,1020.32,0.00
5898186,MQ2,0.00,0.00,0.00,335.00
5898264,AHT20,21.91,53.22,0.00,0.00
5898269,BMP280,22.41,0.00,1020.30,0.00
5901186,MQ2,0.00,0.00,0.00,345.00
5901237,AHT20,21.91,53.27,0.00,0.00
5901243,BMP280,22.42,0.00,1020.37,0.00
5904186,MQ2,0.00,0.00,0.00,359.00
5904241,AHT20,21.95,53.98,0.00,0.00
5904246,BMP280,22.44,0.00,1020.33,0.00
5907186,MQ2,0.00,0.00,0.00,354.00
5907253,AHT20,21.93,54.04,0.00,0.00
5907257,BMP280,22.44,0.00,1020.33,0.00
5910186,MQ2,0.00,0.00,0.00,367.00
5910255,AHT20,21.94,54.30,0.00,0.00
5910261,BMP280,22.44,0.00,1020.35,0.00
5913186,MQ2,0.00,0.00,0.00,359.00
5913230,AHT20,21.93,54.20,0.00,0.00
5913268,BMP280,22.41,0.00,1020.35,0.00
5916186,MQ2,0.00,0.00,0.00,359.00
5916234,AHT20,21.87,54.33,0.00,0.00
5916238,BMP280,22.39,0.00,1020.37,0.00
5919186,MQ2,0.00,0.00,0.00,359.00
5919233,AHT20,21.88,53.99,0.00,0.00
5919238,BMP280,22.37,0.00,1020.38,0.00
5922186,MQ2,0.00,0.00,0.00,353.00
5922250,AHT20,21.88,53.78,0.00,0.00
5922255,BMP280,22.36,0.00,1020.37,0.00
5925186,MQ2,0.00,0.00,0.00,347.00
5925251,AHT20,21.83,53.59,0.00,0.00
5925255,BMP280,22.33,0.00,1020.38,0.00
5928186,MQ2,0.00,0.00,0.00,339.00
5928260,AHT20,21.82,53.47,0.00,0.00
5928265,BMP280,22.31,0.00,1020.41,0.00
5931186,MQ2,0.00,0.00,0.00,337.00
5931232,AHT20,21.79,53.41,0.00,0.00
5931237,BMP280,22.30,0.00,1020.39,0.00
5934186,MQ2,0.00,0.00,0.00,338.00
5934238,AHT20,21.83,53.33,0.00,0.00
5934243,BMP280,22.32,0.00,1020.40,0.00
5937186,MQ2,0.00,0.00,0.00,336.00
5937248,AHT20,21.82,53.21,0.00,0.00
5937254,BMP280,22.33,0.00,1020.41,0.00
5940186,MQ2,0.00,0.00,0.00,336.00
5940239,AHT20,21.84,53.18,0.00,0.00
5940244,BMP280,22.34,0.00,1020.41,0.00
5943186,MQ2,0.00,0.00,0.00,336.00
5943264,AHT20,21.86,53.11,0.00,0.00
5943268,BMP280,22.35,0.00,1020.39,0.00
5946186,MQ2,0.00,0.00,0.00,327.00
5946231,AHT20,21.87,53.09,0.00,0.00
5946265,BMP280,22.37,0.00,1020.41,0.00
5949186,MQ2,0.00,0.00,0.00,331.00
5949240,AHT20,21.88,52.97,0.00,0.00
5949244,BMP280,22.38,0.00,1020.42,0.00
5952186,MQ2,0.00,0.00,0.00,330.00
5952239,AHT20,21.90,52.85,0.00,0.00
5952244,BMP280,22.39,0.00,1020.40,0.00
5955186,MQ2,0.00,0.00,0.00,326.00
5955248,AHT20,21.90,52.87,0.00,0.00
5955252,BMP280,22.40,0.00,1020.39,0.00
5958186,MQ2,0.00,0.00,0.00,336.00
5958259,AHT20,21.89,52.83,0.00,0.00
5958264,BMP280,22.40,0.00,1020.40,0.00
5961186,MQ2,0.00,0.00,0.00,333.00
5961232,AHT20,21.89,52.84,0.00,0.00
5961269,BMP280,22.39,0.00,1020.36,0.00
5964186,MQ2,0.00,0.00,0.00,333.00
5964232,AHT20,21.89,52.87,0.00,0.00
5964236,BMP280,22.38,0.00,1020.38,0.00
5967186,MQ2,0.00,0.00,0.00,336.00
5967237,AHT20,21.84,52.96,0.00,0.00
5967241,BMP280,22.36,0.00,1020.37,0.00
5970186,MQ2,0.00,0.00,0.00,329.00
5970250,AHT20,21.84,52.94,0.00,0.00
5970256,BMP280,22.35,0.00,1020.37,0.00
5973186,MQ2,0.00,0.00,0.00,322.00
5973257,AHT20,21.86,52.92,0.00,0.00
5973261,BMP280,22.35,0.00,1020.40,0.00
5976186,MQ2,0.00,0.00,0.00,331.00
5976260,AHT20,21.86,52.86,0.00,0.00
5976266,BMP280,22.36,0.00,1020.37,0.00
5979186,MQ2,0.00,0.00,0.00,327.00
5979235,AHT20,21.85,52.81,0.00,0.00
5979237,BMP280,22.34,0.00,1020.39,0.00
5982186,MQ2,0.00,0.00,0.00,327.00
5982238,AHT20,21.85,52.78,0.00,0.00
5982243,BMP280,22.34,0.00,1020.38,0.00
5985186,MQ2,0.00,0.00,0.00,327.00
5985241,AHT20,21.82,52.73,0.00,0.00
5985245,BMP280,22.32,0.00,1020.42,0.00
5988186,MQ2,0.00,0.00,0.00,336.00
5988259,AHT20,21.82,53.09,0.00,0.00
5988264,BMP280,22.33,0.00,1020.35,0.00
5991186,MQ2,0.00,0.00,0.00,335.00
5991258,AHT20,21.82,53.44,0.00,0.00
5991262,BMP280,22.34,0.00,1020.35,0.00
5994186,MQ2,0.00,0.00,0.00,329.00
5994232,AHT20,21.85,53.45,0.00,0.00
5994266,BMP280,22.35,0.00,1020.36,0.00
5997186,MQ2,0.00,0.00,0.00,333.00
5997240,AHT20,21.84,53.39,0.00,0.00
5997245,BMP280,22.35,0.00,1020.35,0.00
6000186,MQ2,0.00,0.00,0.00,330.00
6000232,AHT20,21.86,53.39,0.00,0.00
6000236,BMP280,22.36,0.00,1020.38,0.00
6003186,MQ2,0.00,0.00,0.00,336.00
6003249,AHT20,21.87,53.31,0.00,0.00
6003254,BMP280,22.37,0.00,1020.34,0.00
6006186,MQ2,0.00,0.00,0.00,335.00
6006253,AHT20,21.88,53.32,0.00,0.00
6006259,BMP280,22.38,0.00,1020.36,0.00
6009186,MQ2,0.00,0.00,0.00,332.00
6009261,AHT20,21.88,53.31,0.00,0.00
6009266,BMP280,22.38,0.00,1020.35,0.00
6012186,MQ2,0.00,0.00,0.00,328.00
6012230,AHT20,21.90,53.27,0.00,0.00
6012236,BMP280,22.39,0.00,1020.39,0.00
6015186,MQ2,0.00,0.00,0.00,331.00
6015236,AHT20,21.91,53.20,0.00,0.00
6015241,BMP280,22.40,0.00,1020.41,0.00
6018186,MQ2,0.00,0.00,0.00,329.00
6018250,AHT20,21.93,53.09,0.00,0.00
6018256,BMP280,22.41,0.00,1020.42,0.00
6021186,MQ2,0.00,0.00,0.00,331.00
6021253,AHT20,21.93,52.96,0.00,0.00
6021257,BMP280,22.42,0.00,1020.37,0.00
6024186,MQ2,0.00,0.00,0.00,333.00
6024233,AHT20,21.93,52.88,0.00,0.00
6024266,BMP280,22.42,0.00,1020.36,0.00
6027186,MQ2,0.00,0.00,0.00,330.00
6027230,AHT20,21.92,52.89,0.00,0.00
6027234,BMP280,22.42,0.00,1020.37,0.00
6030186,MQ2,0.00,0.00,0.00,331.00
6030232,AHT20,21.95,52.90,0.00,0.00
6030238,BMP280,22.43,0.00,1020.35,0.00
6033186,MQ2,0.00,0.00,0.00,330.00
6033245,AHT20,21.90,53.02,0.00,0.00
6033250,BMP280,22.41,0.00,1020.33,0.00
6036186,MQ2,0.00,0.00,0.00,330.00
6036246,AHT20,21.88,53.10,0.00,0.00
6036252,BMP280,22.39,0.00,1020.35,0.00
6039186,MQ2,0.00,0.00,0.00,336.00
6039263,AHT20,21.86,53.01,0.00,0.00
6039267,BMP280,22.36,0.00,1020.35,0.00
6042186,MQ2,0.00,0.00,0.00,331.00
6042233,AHT20,21.82,52.98,0.00,0.00
6042276,BMP280,22.32,0.00,1020.39,0.00
6045186,MQ2,0.00,0.00,0.00,331.00
6045233,AHT20,21.82,52.99,0.00,0.00
6045237,BMP280,22.31,0.00,1020.40,0.00
6048186,MQ2,0.00,0.00,0.00,325.00
6048241,AHT20,21.78,52.96,0.00,0.00
6048246,BMP280,22.31,0.00,1020.38,0.00
6051186,MQ2,0.00,0.00,0.00,331.00
6051244,AHT20,21.81,53.00,0.00,0.00
6051248,BMP280,22.30,0.00,1020.37,0.00
6054186,MQ2,0.00,0.00,0.00,329.00
6054243,AHT20,21.80,53.06,0.00,0.00
6054247,BMP280,22.29,0.00,1020.37,0.00
6057186,MQ2,0.00,0.00,0.00,323.00
6057262,AHT20,21.82,53.02,0.00,0.00
6057264,BMP280,22.32,0.00,1020.34,0.00
6060186,MQ2,0.00,0.00,0.00,329.00
6060230,AHT20,21.82,52.87,0.00,0.00
6060234,BMP280,22.32,0.00,1020.38,0.00
6063186,MQ2,0.00,0.00,0.00,322.00
6063242,AHT20,21.82,52.82,0.00,0.00
6063246,BMP280,22.31,0.00,1020.37,0.00
6066186,MQ2,0.00,0.00,0.00,330.00
6066243,AHT20,21.84,52.84,0.00,0.00
6066248,BMP280,22.32,0.00,1020.38,0.00
6069186,MQ2,0.00,0.00,0.00,331.00
6069248,AHT20,21.83,52.88,0.00,0.00
6069252,BMP280,22.32,0.00,1020.40,0.00
6072186,MQ2,0.00,0.00,0.00,326.00
6072260,AHT20,21.82,52.95,0.00,0.00
6072265,BMP280,22.32,0.00,1020.39,0.00
6075186,MQ2,0.00,0.00,0.00,326.00
6075233,AHT20,21.82,53.00,0.00,0.00
6075236,BMP280,22.33,0.00,1020.36,0.00
6078186,MQ2,0.00,0.00,0.00,329.00
6078231,AHT20,21.83,53.00,0.00,0.00
6078237,BMP280,22.33,0.00,1020.36,0.00
6081186,MQ2,0.00,0.00,0.00,325.00
6081243,AHT20,21.85,53.23,0.00,0.00
6081247,BMP280,22.34,0.00,1020.36,0.00
6084186,MQ2,0.00,0.00,0.00,330.00
6084243,AHT20,21.84,53.39,0.00,0.00
6084248,BMP280,22.35,0.00,1020.36,0.00
6087186,MQ2,0.00,0.00,0.00,323.00
6087251,AHT20,21.87,53.26,0.00,0.00
6087256,BMP280,22.35,0.00,1020.35,0.00
6090186,MQ2,0.00,0.00,0.00,325.00
6090231,AHT20,21.87,53.22,0.00,0.00
6090235,BMP280,22.36,0.00,1020.36,0.00
6093186,MQ2,0.00,0.00,0.00,327.00
6093233,AHT20,21.85,53.41,0.00,0.00
6093237,BMP280,22.36,0.00,1020.34,0.00
6096186,MQ2,0.00,0.00,0.00,334.00
6096239,AHT20,21.86,53.58,0.00,0.00
6096245,BMP280,22.38,0.00,1020.36,0.00
6099186,MQ2,0.00,0.00,0.00,328.00
6099246,AHT20,21.89,53.51,0.00,0.00
6099250,BMP280,22.38,0.00,1020.34,0.00
6102186,MQ2,0.00,0.00,0.00,323.00
6102254,AHT20,21.90,53.51,0.00,0.00
6102258,BMP280,22.38,0.00,1020.37,0.00
6105186,MQ2,0.00,0.00,0.00,323.00
6105255,AHT20,21.88,53.31,0.00,0.00
6105257,BMP280,22.39,0.00,1020.36,0.00
6108186,MQ2,0.00,0.00,0.00,323.00
6108230,AHT20,21.88,53.19,0.00,0.00
6108235,BMP280,22.36,0.00,1020.35,0.00
6111186,MQ2,0.00,0.00,0.00,326.00
6111236,AHT20,21.84,53.10,0.00,0.00
6111240,BMP280,22.33,0.00,1020.39,0.00
6114186,MQ2,0.00,0.00,0.00,325.00
6114249,AHT20,21.79,52.94,0.00,0.00
6114254,BMP280,22.31,0.00,1020.41,0.00
6117186,MQ2,0.00,0.00,0.00,320.00
6117243,AHT20,21.78,52.83,0.00,0.00
6117247,BMP280,22.28,0.00,1020.39,0.00
6120186,MQ2,0.00,0.00,0.00,325.00
6120233,AHT20,21.78,52.84,0.00,0.00
6120260,BMP280,22.28,0.00,1020.37,0.00
6123186,MQ2,0.00,0.00,0.00,325.00
6123231,AHT20,21.77,52.85,0.00,0.00
6123235,BMP280,22.26,0.00,1020.37,0.00
6126186,MQ2,0.00,0.00,0.00,323.00
6126237,AHT20,21.73,52.79,0.00,0.00
6126241,BMP280,22.23,0.00,1020.36,0.00
6129186,MQ2,0.00,0.00,0.00,327.00
6129241,AHT20,21.73,52.83,0.00,0.00
6129245,BMP280,22.22,0.00,1020.39,0.00
6132186,MQ2,0.00,0.00,0.00,320.00
6132243,AHT20,21.72,52.90,0.00,0.00
6132246,BMP280,22.20,0.00,1020.39,0.00
6135186,MQ2,0.00,0.00,0.00,322.00
6135250,AHT20,21.70,52.95,0.00,0.00
6135253,BMP280,22.19,0.00,1020.38,0.00
6138186,MQ2,0.00,0.00,0.00,322.00
6138233,AHT20,21.70,52.91,0.00,0.00
6138269,BMP280,22.18,0.00,1020.38,0.00
6141186,MQ2,0.00,0.00,0.00,327.00
6141233,AHT20,21.68,52.96,0.00,0.00
6141239,BMP280,22.17,0.00,1020.36,0.00
6144186,MQ2,0.00,0.00,0.00,330.00
6144231,AHT20,21.64,53.12,0.00,0.00
6144236,BMP280,22.15,0.00,1020.36,0.00
6147186,MQ2,0.00,0.00,0.00,330.00
6147238,AHT20,21.65,53.11,0.00,0.00
6147243,BMP280,22.14,0.00,1020.39,0.00
6150186,MQ2,0.00,0.00,0.00,327.00
6150243,AHT20,21.64,53.11,0.00,0.00
6150249,BMP280,22.13,0.00,1020.39,0.00
6153186,MQ2,0.00,0.00,0.00,322.00
6153264,AHT20,21.64,53.21,0.00,0.00
6153268,BMP280,22.12,0.00,1020.39,0.00
6156186,MQ2,0.00,0.00,0.00,326.00
6156230,AHT20,21.65,53.16,0.00,0.00
6156235,BMP280,22.13,0.00,1020.37,0.00
6159186,MQ2,0.00,0.00,0.00,325.00
6159236,AHT20,21.63,53.09,0.00,0.00
6159242,BMP280,22.14,0.00,1020.38,0.00
6162186,MQ2,0.00,0.00,0.00,326.00
6162238,AHT20,21.67,53.13,0.00,0.00
6162243,BMP280,22.16,0.00,1020.38,0.00
6165186,MQ2,0.00,0.00,0.00,323.00
6165237,AHT20,21.68,53.16,0.00,0.00
6165241,BMP280,22.17,0.00,1020.36,0.00
6168186,MQ2,0.00,0.00,0.00,332.00
6168259,AHT20,21.67,53.16,0.00,0.00
6168264,BMP280,22.17,0.00,1020.35,0.00
6171186,MQ2,0.00,0.00,0.00,332.00
6171228,AHT20,21.68,53.16,0.00,0.00
6171232,BMP280,22.17,0.00,1020.38,0.00
6174186,MQ2,0.00,0.00,0.00,325.00
6174229,AHT20,21.68,53.19,0.00,0.00
6174234,BMP280,22.17,0.00,1020.36,0.00
6177186,MQ2,0.00,0.00,0.00,335.00
6177243,AHT20,21.67,53.15,0.00,0.00
6177248,BMP280,22.18,0.00,1020.35,0.00
6180186,MQ2,0.00,0.00,0.00,336.00
6180256,AHT20,21.68,53.21,0.00,0.00
6180261,BMP280,22.17,0.00,1020.32,0.00
6183186,MQ2,0.00,0.00,0.00,331.00
6183258,AHT20,21.66,53.38,0.00,0.00
6183263,BMP280,22.18,0.00,1020.34,0.00
6186186,MQ2,0.00,0.00,0.00,328.00
6186267,AHT20,21.69,53.29,0.00,0.00
6186269,BMP280,22.18,0.00,1020.35,0.00
6189186,MQ2,0.00,0.00,0.00,326.00
6189234,AHT20,21.69,53.20,0.00,0.00
6189238,BMP280,22.18,0.00,1020.39,0.00
6192186,MQ2,0.00,0.00,0.00,322.00
6192228,AHT20,21.70,53.12,0.00,0.00
6192233,BMP280,22.18,0.00,1020.39,0.00
6195186,MQ2,0.00,0.00,0.00,322.00
6195253,AHT20,21.71,52.98,0.00,0.00
6195257,BMP280,22.19,0.00,1020.35,0.00
6198186,MQ2,0.00,0.00,0.00,326.00
6198256,AHT20,21.71,52.93,0.00,0.00
6198262,BMP280,22.20,0.00,1020.39,0.00
6201186,MQ2,0.00,0.00,0.00,323.00
6201265,AHT20,21.71,52.86,0.00,0.00
6201269,BMP280,22.20,0.00,1020.38,0.00
6204186,MQ2,0.00,0.00,0.00,324.00
6204232,AHT20,21.71,52.79,0.00,0.00
6204237,BMP280,22.21,0.00,1020.41,0.00
6207186,MQ2,0.00,0.00,0.00,325.00
6207241,AHT20,21.71,52.80,0.00,0.00
6207245,BMP280,22.20,0.00,1020.41,0.00
6210186,MQ2,0.00,0.00,0.00,325.00
6210246,AHT20,21.71,52.85,0.00,0.00
6210252,BMP280,22.21,0.00,1020.37,0.00
6213186,MQ2,0.00,0.00,0.00,326.00
6213246,AHT20,21.72,52.89,0.00,0.00
6213250,BMP280,22.20,0.00,1020.40,0.00
6216186,MQ2,0.00,0.00,0.00,321.00
6216265,AHT20,21.70,52.86,0.00,0.00
6216271,BMP280,22.18,0.00,1020.38,0.00
6219186,MQ2,0.00,0.00,0.00,318.00
6219233,AHT20,21.69,52.86,0.00,0.00
6219237,BMP280,22.18,0.00,1020.38,0.00
6222186,MQ2,0.00,0.00,0.00,321.00
6222227,AHT20,21.69,52.77,0.00,0.00
6222233,BMP280,22.17,0.00,1020.36,0.00
6225186,MQ2,0.00,0.00,0.00,320.00
6225238,AHT20,21.69,52.72,0.00,0.00
6225242,BMP280,22.17,0.00,1020.38,0.00
6228186,MQ2,0.00,0.00,0.00,319.00
6228248,AHT20,21.69,52.66,0.00,0.00
6228254,BMP280,22.16,0.00,1020.38,0.00
6231186,MQ2,0.00,0.00,0.00,318.00
6231260,AHT20,21.68,52.65,0.00,0.00
6231265,BMP280,22.17,0.00,1020.36,0.00
6234186,MQ2,0.00,0.00,0.00,321.00
6234235,AHT20,21.69,52.71,0.00,0.00
6234271,BMP280,22.17,0.00,1020.40,0.00
6237186,MQ2,0.00,0.00,0.00,321.00
6237227,AHT20,21.71,52.86,0.00,0.00
6237232,BMP280,22.19,0.00,1020.38,0.00
6240186,MQ2,0.00,0.00,0.00,323.00
6240246,AHT20,21.71,52.92,0.00,0.00
6240250,BMP280,22.19,0.00,1020.40,0.00
6243186,MQ2,0.00,0.00,0.00,320.00
6243246,AHT20,21.69,52.95,0.00,0.00
6243250,BMP280,22.20,0.00,1020.33,0.00
6246186,MQ2,0.00,0.00,0.00,327.00
6246252,AHT20,21.74,53.07,0.00,0.00
6246256,BMP280,22.22,0.00,1020.37,0.00
6249186,MQ2,0.00,0.00,0.00,325.00
6249262,AHT20,21.73,53.37,0.00,0.00
6249266,BMP280,22.23,0.00,1020.35,0.00
6252186,MQ2,0.00,0.00,0.00,322.00
6252230,AHT20,21.75,53.28,0.00,0.00
6252234,BMP280,22.23,0.00,1020.35,0.00
6255186,MQ2,0.00,0.00,0.00,326.00
6255241,AHT20,21.77,53.21,0.00,0.00
6255246,BMP280,22.24,0.00,1020.38,0.00
6258186,MQ2,0.00,0.00,0.00,324.00
6258245,AHT20,21.78,53.17,0.00,0.00
6258251,BMP280,22.26,0.00,1020.40,0.00
6261186,MQ2,0.00,0.00,0.00,325.00
6261254,AHT20,21.80,53.19,0.00,0.00
6261260,BMP280,22.27,0.00,1020.38,0.00
6264186,MQ2,0.00,0.00,0.00,327.00
6264251,AHT20,21.81,53.30,0.00,0.00
6264255,BMP280,22.29,0.00,1020.38,0.00
6267186,MQ2,0.00,0.00,0.00,322.00
6267226,AHT20,21.83,53.24,0.00,0.00
6267232,BMP280,22.32,0.00,1020.39,0.00
6270186,MQ2,0.00,0.00,0.00,320.00
6270230,AHT20,21.84,53.22,0.00,0.00
6270235,BMP280,22.32,0.00,1020.40,0.00
6273186,MQ2,0.00,0.00,0.00,321.00
6273236,AHT20,21.82,53.23,0.00,0.00
6273240,BMP280,22.32,0.00,1020.39,0.00
6276186,MQ2,0.00,0.00,0.00,324.00
6276258,AHT20,21.85,53.33,0.00,0.00
6276263,BMP280,22.34,0.00,1020.40,0.00
6279186,MQ2,0.00,0.00,0.00,329.00
6279258,AHT20,21.87,53.33,0.00,0.00
6279263,BMP280,22.34,0.00,1020.40,0.00
6282186,MQ2,0.00,0.00,0.00,327.00
6282231,AHT20,21.83,53.30,0.00,0.00
6282235,BMP280,22.33,0.00,1020.41,0.00
6285186,MQ2,0.00,0.00,0.00,323.00
6285237,AHT20,21.84,53.23,0.00,0.00
6285242,BMP280,22.31,0.00,1020.39,0.00
6288186,MQ2,0.00,0.00,0.00,331.00
6288236,AHT20,21.81,53.21,0.00,0.00
6288241,BMP280,22.31,0.00,1020.40,0.00
6291186,MQ2,0.00,0.00,0.00,319.00
6291244,AHT20,21.82,53.09,0.00,0.00
6291248,BMP280,22.30,0.00,1020.41,0.00
6294186,MQ2,0.00,0.00,0.00,320.00
6294251,AHT20,21.83,52.92,0.00,0.00
6294255,BMP280,22.31,0.00,1020.41,0.00
6297186,MQ2,0.00,0.00,0.00,322.00
6297233,AHT20,21.83,52.88,0.00,0.00
6297238,BMP280,22.32,0.00,1020.45,0.00
6300186,MQ2,0.00,0.00,0.00,320.00
6300231,AHT20,21.82,52.84,0.00,0.00
6300236,BMP280,22.32,0.00,1020.41,0.00
6303186,MQ2,0.00,0.00,0.00,323.00
6303236,AHT20,21.84,52.87,0.00,0.00
6303241,BMP280,22.32,0.00,1020.40,0.00
6306186,MQ2,0.00,0.00,0.00,320.00
6306238,AHT20,21.84,52.83,0.00,0.00
6306244,BMP280,22.32,0.00,1020.42,0.00
6309186,MQ2,0.00,0.00,0.00,320.00
6309249,AHT20,21.85,52.76,0.00,0.00
6309253,BMP280,22.32,0.00,1020.43,0.00
6312186,MQ2,0.00,0.00,0.00,320.00
6312255,AHT20,21.83,52.71,0.00,0.00
6312259,BMP280,22.33,0.00,1020.41,0.00
6315186,MQ2,0.00,0.00,0.00,320.00
6315238,AHT20,21.82,52.76,0.00,0.00
6315242,BMP280,22.32,0.00,1020.43,0.00
6318186,MQ2,0.00,0.00,0.00,315.00
6318228,AHT20,21.83,52.72,0.00,0.00
6318233,BMP280,22.32,0.00,1020.41,0.00
6321186,MQ2,0.00,0.00,0.00,312.00
6321241,AHT20,21.83,52.70,0.00,0.00
6321246,BMP280,22.29,0.00,1020.41,0.00
6324186,MQ2,0.00,0.00,0.00,320.00
6324245,AHT20,21.80,52.41,0.00,0.00
6324249,BMP280,22.26,0.00,1020.36,0.00
6327186,MQ2,0.00,0.00,0.00,319.00
6327263,AHT20,21.74,52.30,0.00,0.00
6327267,BMP280,22.22,0.00,1020.36,0.00
6330186,MQ2,0.00,0.00,0.00,331.00
6330233,AHT20,21.73,52.21,0.00,0.00
6330269,BMP280,22.21,0.00,1020.35,0.00
6333186,MQ2,0.00,0.00,0.00,342.00
6333233,AHT20,21.70,52.30,0.00,0.00
6333237,BMP280,22.17,0.00,1020.39,0.00
6336186,MQ2,0.00,0.00,0.00,336.00
6336245,AHT20,21.69,52.53,0.00,0.00
6336250,BMP280,22.15,0.00,1020.38,0.00
6339186,MQ2,0.00,0.00,0.00,333.00
6339240,AHT20,21.64,52.35,0.00,0.00
6339244,BMP280,22.13,0.00,1020.39,0.00
6342186,MQ2,0.00,0.00,0.00,333.00
6342252,AHT20,21.64,52.42,0.00,0.00
6342257,BMP280,22.12,0.00,1020.37,0.00
6345186,MQ2,0.00,0.00,0.00,329.00
6345259,AHT20,21.64,52.51,0.00,0.00
6345261,BMP280,22.12,0.00,1020.37,0.00
6348186,MQ2,0.00,0.00,0.00,324.00
6348231,AHT20,21.63,52.49,0.00,0.00
6348235,BMP280,22.11,0.00,1020.41,0.00
6351186,MQ2,0.00,0.00,0.00,327.00
6351241,AHT20,21.63,52.57,0.00,0.00
6351244,BMP280,22.11,0.00,1020.41,0.00
6354186,MQ2,0.00,0.00,0.00,330.00
6354245,AHT20,21.64,52.75,0.00,0.00
6354249,BMP280,22.11,0.00,1020.40,0.00
6357186,MQ2,0.00,0.00,0.00,322.00
6357253,AHT20,21.58,52.84,0.00,0.00
6357258,BMP280,22.09,0.00,1020.40,0.00
6360186,MQ2,0.00,0.00,0.00,323.00
6360259,AHT20,21.57,52.98,0.00,0.00
6360264,BMP280,22.06,0.00,1020.41,0.00
6363186,MQ2,0.00,0.00,0.00,325.00
6363228,AHT20,21.56,53.03,0.00,0.00
6363235,BMP280,22.06,0.00,1020.42,0.00
6366186,MQ2,0.00,0.00,0.00,324.00
6366229,AHT20,21.56,53.30,0.00,0.00
6366232,BMP280,22.05,0.00,1020.42,0.00
6369186,MQ2,0.00,0.00,0.00,324.00
6369240,AHT20,21.54,53.26,0.00,0.00
6369248,BMP280,22.03,0.00,1020.43,0.00
6372186,MQ2,0.00,0.00,0.00,323.00
6372245,AHT20,21.55,53.16,0.00,0.00
6372251,BMP280,22.05,0.00,1020.41,0.00
6375186,MQ2,0.00,0.00,0.00,320.00
6375261,AHT20,21.55,53.08,0.00,0.00
6375265,BMP280,22.04,0.00,1020.43,0.00
6378186,MQ2,0.00,0.00,0.00,325.00
6378233,AHT20,21.57,53.22,0.00,0.00
6378264,BMP280,22.05,0.00,1020.40,0.00
6381186,MQ2,0.00,0.00,0.00,332.00
6381230,AHT20,21.57,53.37,0.00,0.00
6381236,BMP280,22.06,0.00,1020.42,0.00
6384186,MQ2,0.00,0.00,0.00,329.00
6384229,AHT20,21.58,53.41,0.00,0.00
6384235,BMP280,22.07,0.00,1020.41,0.00
6387186,MQ2,0.00,0.00,0.00,327.00
6387246,AHT20,21.60,53.44,0.00,0.00
6387250,BMP280,22.07,0.00,1020.43,0.00
6390186,MQ2,0.00,0.00,0.00,323.00
6390257,AHT20,21.61,53.35,0.00,0.00
6390262,BMP280,22.08,0.00,1020.40,0.00
6393186,MQ2,0.00,0.00,0.00,327.00
6393234,AHT20,21.60,53.24,0.00,0.00
6393239,BMP280,22.08,0.00,1020.41,0.00
6396186,MQ2,0.00,0.00,0.00,324.00
6396228,AHT20,21.60,53.22,0.00,0.00
6396234,BMP280,22.10,0.00,1020.43,0.00
6399186,MQ2,0.00,0.00,0.00,322.00
6399226,AHT20,21.61,53.13,0.00,0.00
6399232,BMP280,22.11,0.00,1020.46,0.00
6402186,MQ2,0.00,0.00,0.00,323.00
6402244,AHT20,21.60,53.09,0.00,0.00
6402250,BMP280,22.11,0.00,1020.44,0.00
6405186,MQ2,0.00,0.00,0.00,321.00
6405248,AHT20,21.64,53.16,0.00,0.00
6405252,BMP280,22.11,0.00,1020.44,0.00
6408186,MQ2,0.00,0.00,0.00,321.00
6408233,AHT20,21.66,53.13,0.00,0.00
6408263,BMP280,22.14,0.00,1020.44,0.00
6411186,MQ2,0.00,0.00,0.00,321.00
6411224,AHT20,21.68,53.18,0.00,0.00
6411228,BMP280,22.15,0.00,1020.43,0.00
6414186,MQ2,0.00,0.00,0.00,320.00
6414225,AHT20,21.68,53.22,0.00,0.00
6414230,BMP280,22.17,0.00,1020.42,0.00
6417186,MQ2,0.00,0.00,0.00,320.00
