Uptime(s),IAQ,IAQ Accuracy,Temp(C),Humidity(%),Pressure(hPa),CO2_eq(ppm),bVOC_eq(ppm)
504,0.11,1,38.18,29.09,1020.28,512.83,1,0.31,1,0.00
507,3.97,1,38.41,28.98,1020.30,519.56,1,0.32,1,0.00
510,8.45,1,38.73,28.72,1020.25,527.39,1,0.33,1,0.00
513,11.59,1,38.83,28.69,1020.24,532.89,1,0.34,1,0.00
516,14.74,1,38.72,28.77,1020.24,538.39,1,0.35,1,0.00
519,14.16,1,38.37,29.13,1020.27,537.38,1,0.35,1,0.00
522,12.77,1,38.39,29.14,1020.29,534.95,1,0.35,1,0.00
525,10.49,1,38.30,29.25,1020.31,530.97,1,0.34,1,0.00
528,9.57,1,38.15,29.37,1020.29,529.36,1,0.34,1,0.00
531,9.53,1,38.40,29.36,1020.28,529.29,1,0.33,1,0.00
534,11.22,1,38.65,29.15,1020.30,532.24,1,0.34,1,0.00
537,12.68,1,38.96,28.84,1020.30,534.79,1,0.35,1,0.00
540,13.91,1,39.06,28.58,1020.32,536.94,1,0.35,1,0.00
543,12.39,1,38.87,28.55,1020.29,534.28,1,0.34,1,0.00
546,12.30,1,38.96,28.22,1020.32,534.13,1,0.34,1,0.00
549,10.78,1,38.47,28.69,1020.31,531.48,1,0.34,1,0.00
552,9.22,1,38.68,28.37,1020.30,528.75,1,0.33,1,0.00
555,10.25,1,39.00,28.06,1020.28,530.54,1,0.34,1,0.00
558,11.03,1,39.00,28.12,1020.28,531.91,1,0.34,1,0.00
561,11.93,1,39.28,27.73,1020.26,533.48,1,0.34,1,0.00
564,14.42,1,39.52,27.47,1020.29,537.82,1,0.35,1,0.00
567,17.32,1,39.61,27.46,1020.25,542.90,1,0.36,1,0.00
570,19.45,1,39.70,27.45,1020.26,546.61,1,0.37,1,0.00
573,22.56,1,39.87,27.25,1020.29,552.06,1,0.38,1,0.00
576,25.21,1,39.94,27.14,1020.26,556.68,1,0.39,1,0.00
579,27.62,1,40.12,26.95,1020.26,560.89,1,0.40,1,0.00
582,30.42,1,40.22,26.89,1020.26,565.78,1,0.41,1,0.00
585,32.35,1,40.21,26.97,1020.24,569.17,1,0.42,1,0.00
588,34.47,1,40.41,26.74,1020.21,572.87,1,0.43,1,0.00
591,39.36,1,40.47,26.78,1020.22,581.40,1,0.45,1,0.00
594,42.96,1,40.61,26.96,1020.24,587.71,1,0.47,1,0.00
597,46.34,1,40.70,27.05,1020.22,593.60,1,0.48,1,0.00
600,49.95,1,40.80,26.90,1020.19,599.91,1,0.50,1,0.00
603,51.71,1,40.71,27.23,1020.24,602.99,1,0.51,1,0.00
606,52.82,1,40.92,27.13,1020.20,604.93,1,0.51,1,0.00
609,52.73,1,40.92,26.98,1020.22,604.78,1,0.51,1,0.00
612,52.52,1,41.03,26.68,1020.21,604.40,1,0.51,1,0.00
615,50.96,1,41.07,26.60,1020.24,601.68,1,0.50,1,0.00
618,50.00,1,41.13,26.50,1020.20,600.00,1,0.50,1,0.00
621,51.23,1,41.35,26.35,1020.23,602.15,1,0.51,1,0.00
624,51.43,1,41.42,26.21,1020.24,602.51,1,0.51,1,0.00
627,50.00,1,41.20,26.24,1020.20,600.00,1,0.50,1,0.00
630,49.46,1,41.18,26.14,1020.20,599.06,1,0.50,1,0.00
633,48.64,1,41.26,25.97,1020.21,597.63,1,0.49,1,0.00
636,47.86,1,41.10,26.18,1020.22,596.26,1,0.49,1,0.00
639,46.99,1,41.24,26.03,1020.22,594.74,1,0.49,1,0.00
642,46.07,1,41.10,26.30,1020.20,593.13,1,0.48,1,0.00
645,48.14,1,40.89,26.74,1020.17,596.74,1,0.49,1,0.00
648,49.07,1,40.81,26.70,1020.18,598.38,1,0.50,1,0.00
651,50.18,1,40.99,26.39,1020.15,600.31,1,0.50,1,0.00
654,51.71,1,40.87,26.44,1020.19,602.98,1,0.51,1,0.00
657,52.37,1,40.87,26.39,1020.20,604.14,1,0.51,1,0.00
660,51.93,1,40.66,26.60,1020.25,603.37,1,0.51,1,0.00
663,50.00,1,40.43,26.87,1020.22,600.00,1,0.50,1,0.00
666,49.16,1,40.35,26.92,1020.23,598.53,1,0.50,1,0.00
669,48.04,1,40.31,26.96,1020.23,596.58,1,0.49,1,0.00
672,48.99,1,40.68,26.55,1020.24,598.24,1,0.50,1,0.00
675,50.90,1,40.92,26.34,1020.20,601.57,1,0.50,1,0.00
678,53.72,1,40.90,26.40,1020.22,606.50,1,0.52,1,0.00
681,56.80,1,41.27,26.14,1020.26,611.89,1,0.53,1,0.00
684,60.27,1,41.26,26.24,1020.24,617.95,1,0.55,1,0.00
687,61.93,1,41.24,26.17,1020.26,620.85,1,0.56,1,0.00
690,60.23,1,40.63,26.68,1020.24,617.88,1,0.55,1,0.00
693,57.63,1,40.65,26.63,1020.25,613.32,1,0.54,1,0.00
696,53.95,1,39.96,27.18,1020.23,606.90,1,0.52,1,0.00
699,50.00,1,39.64,27.49,1020.17,600.00,1,0.50,1,0.00
702,46.27,1,39.90,27.29,1020.19,593.49,1,0.48,1,0.00
705,44.24,1,40.12,26.93,1020.21,589.93,1,0.47,1,0.00
708,43.15,1,40.07,26.91,1020.20,588.03,1,0.47,1,0.00
711,41.09,1,39.62,27.40,1020.20,584.44,1,0.46,1,0.00
714,39.85,1,39.42,27.71,1020.19,582.27,1,0.45,1,0.00
717,39.84,1,39.33,27.84,1020.18,582.24,1,0.45,1,0.00
720,38.33,1,39.12,27.91,1020.16,579.60,1,0.45,1,0.00
723,37.49,1,39.19,27.76,1020.18,578.13,1,0.44,1,0.00
726,36.34,1,38.81,28.15,1020.17,576.14,1,0.44,1,0.00
729,37.24,1,38.75,28.25,1020.20,577.70,1,0.44,1,0.00
732,36.08,1,38.49,28.50,1020.20,575.68,1,0.44,1,0.00
735,35.31,1,38.37,28.62,1020.23,574.34,1,0.43,1,0.00
738,36.37,1,38.53,28.36,1020.17,576.18,1,0.44,1,0.00
741,37.82,1,38.82,27.89,1020.21,578.72,1,0.44,1,0.00
744,40.90,1,39.06,27.57,1020.20,584.10,1,0.46,1,0.00
