Timestamp_Unix,Bus_V,Shunt_mV,Current_mA,Power_mW
1779966986.3820858,Bus Voltage,Shunt Voltage,Current,Power
1779967007.7636797,5.028,11.390,114.000,574.000
1779967007.7675326,5.032,11.400,114.200,574.000
1779967007.7708845,5.032,11.380,113.800,570.000
1779967007.7748227,5.036,11.350,113.700,574.000
1779967007.7778409,5.032,11.360,113.400,574.000
1779967007.7818153,5.032,11.400,114.100,574.000
1779967007.7859182,5.032,11.390,114.000,574.000
1779967007.7887192,5.032,11.350,113.400,570.000
1779967007.7928054,5.028,11.330,113.600,570.000
1779967007.7967882,5.032,11.390,114.200,574.000
1779967007.7997751,5.032,11.420,114.100,574.000
1779967007.8039248,5.028,11.390,113.900,574.000
1779967007.8076136,5.032,11.370,113.300,570.000
1779967007.8108146,5.032,11.370,113.400,570.000
1779967007.8147748,5.032,11.420,114.200,574.000
1779967007.8185186,5.032,11.380,114.000,574.000
1779967007.821717,5.032,11.400,113.400,570.000
1779967007.8257487,5.032,11.350,113.400,570.000
1779967007.8296266,5.032,11.350,113.600,570.000
1779967007.8328233,5.032,11.410,114.200,576.000
1779967007.836861,5.032,11.400,114.000,576.000
1779967007.8406272,5.032,11.350,113.500,570.000
1779967007.8438308,5.032,11.380,113.800,570.000
1779967007.847819,5.032,11.380,114.000,574.000
1779967007.8515682,5.032,11.420,113.900,514.000
1779967007.854761,5.036,10.200,102.200,514.000
1779967007.8586833,5.036,10.120,101.400,512.000
1779967007.862499,5.036,10.140,101.400,512.000
1779967007.8657637,5.036,10.200,101.900,514.000
1779967007.8697884,5.036,10.180,101.700,514.000
1779967007.8727658,5.036,10.200,101.200,512.000
1779967007.8767734,5.036,10.140,101.300,512.000
1779967007.8808522,5.040,10.160,101.400,512.000
1779967007.8837783,5.036,10.180,102.000,514.000
1779967007.887758,5.036,10.200,101.900,514.000
1779967007.8918912,5.036,10.150,101.500,512.000
1779967007.8947835,5.036,10.130,101.400,512.000
1779967007.8991477,5.040,10.150,101.900,514.000
1779967007.9025366,5.036,10.200,102.000,512.000
1779967007.9059007,5.036,10.180,102.000,514.000
1779967007.9099164,5.036,10.140,101.400,512.000
1779967007.9136388,5.036,10.150,101.300,512.000
1779967007.9167101,5.036,10.160,102.000,514.000
1779967007.9207015,5.036,10.200,102.000,514.000
1779967007.924603,5.036,10.180,101.900,514.000
1779967007.9278042,5.036,10.130,101.300,512.000
1779967007.931817,5.036,10.160,101.200,512.000
1779967007.9356496,5.036,10.190,101.900,514.000
1779967007.938786,5.036,10.190,101.800,512.000
1779967007.9426403,5.040,10.200,101.400,512.000
1779967007.9465652,5.036,10.150,101.400,512.000
1779967007.9497325,5.036,10.170,101.600,512.000
1779967007.9538271,5.036,10.190,101.800,512.000
1779967007.956792,5.036,10.190,102.100,514.000
1779967007.9608715,5.036,10.160,101.300,512.000
1779967007.9648125,5.036,10.160,101.400,512.000
1779967007.967767,5.040,10.140,102.100,514.000
1779967007.972048,5.040,10.210,102.200,514.000
1779967007.9757318,5.036,10.220,102.100,512.000
1779967007.9787612,5.036,10.120,101.200,512.000
1779967007.9830828,5.036,10.150,101.200,512.000
1779967007.987051,5.036,10.180,101.800,514.000
1779967007.989929,5.036,10.180,101.900,514.000
1779967007.9939415,5.040,10.180,101.300,512.000
1779967007.9978402,5.036,10.140,101.300,512.000
1779967008.0008528,5.036,10.120,101.600,514.000
1779967008.0048912,5.036,10.200,102.100,514.000
1779967008.0086846,5.036,10.210,102.100,514.000
1779967008.011845,5.036,10.120,101.600,512.000
1779967008.0158608,5.036,10.170,101.400,512.000
1779967008.019617,5.036,10.200,102.000,512.000
1779967008.022837,5.036,10.200,101.900,512.000
1779967008.0268767,5.040,10.200,102.000,514.000
1779967008.0307002,5.032,10.120,101.400,512.000
1779967008.0338676,5.036,10.160,101.300,512.000
1779967008.03801,5.040,10.230,102.000,514.000
1779967008.0416412,5.036,10.210,101.800,512.000
1779967008.044859,5.036,10.190,101.200,512.000
1779967008.048992,5.036,10.130,101.400,512.000
1779967008.0526206,5.036,10.170,101.200,512.000
1779967008.0559378,5.040,10.200,102.300,514.000
1779967008.0601356,5.036,10.210,101.900,514.000
1779967008.0629146,5.036,10.120,101.300,512.000
1779967008.0668478,5.036,10.150,101.600,512.000
1779967008.0711315,5.036,10.120,102.000,514.000
1779967008.073966,5.036,10.190,101.900,514.000
1779967008.0780869,5.036,10.190,102.200,514.000
1779967008.0818987,5.036,10.120,101.600,512.000
1779967008.084843,5.036,10.140,101.200,512.000
1779967008.0887825,5.032,10.200,102.100,514.000
1779967008.0926158,5.036,10.190,101.900,512.000
1779967008.0958867,5.036,10.200,101.200,512.000
1779967008.099771,5.040,10.150,101.300,512.000
1779967008.1037662,5.040,10.140,101.300,512.000
1779967008.1068196,5.036,10.190,102.000,514.000
1779967008.1108675,5.036,10.200,101.900,514.000
1779967008.1146994,5.036,10.130,101.300,512.000
1779967008.1178355,5.036,10.170,101.400,512.000
1779967008.1218834,5.036,10.150,102.000,514.000
1779967008.125628,5.040,10.180,101.800,514.000
1779967008.1289458,5.040,10.180,102.100,514.000
1779967008.1326673,5.032,10.130,101.400,512.000
1779967008.1358504,5.036,10.140,101.400,512.000
1779967008.1398952,5.036,10.180,102.000,514.000
1779967008.1441684,5.036,10.230,102.300,514.000
1779967008.1475348,5.036,10.200,101.900,514.000
1779967008.15109,5.036,10.150,101.300,512.000
1779967008.1548734,5.036,10.120,101.700,512.000
1779967008.1578684,5.036,10.170,102.100,514.000
1779967008.1618543,5.036,10.190,102.200,514.000
1779967008.1658602,5.040,10.200,101.200,508.000
1779967008.1688492,5.036,10.150,101.200,512.000
1779967008.1727395,5.036,10.140,101.200,512.000
1779967008.1767309,5.036,10.200,102.000,514.000
1779967008.1797931,5.040,10.200,101.900,514.000
1779967008.1837633,5.040,10.130,101.500,512.000
1779967008.1878934,5.036,10.110,101.600,512.000
1779967008.1908088,5.036,10.150,102.000,514.000
1779967008.1948855,5.036,10.190,101.800,512.000
1779967008.1987832,5.036,10.190,102.100,512.000
1779967008.2018108,5.036,10.110,101.100,508.000
1779967008.2057776,5.036,10.170,101.500,512.000
1779967008.209537,5.036,10.210,102.100,514.000
1779967008.2128036,5.036,10.190,101.900,514.000
1779967008.2167296,5.036,10.220,101.500,512.000
1779967008.2205794,5.040,10.140,101.300,512.000
1779967008.2237124,5.036,10.130,101.700,514.000
1779967008.2277706,5.036,10.190,102.000,514.000
1779967008.2315829,5.036,10.200,101.900,514.000
1779967008.23464,5.036,10.150,101.500,512.000
1779967008.2388277,5.036,10.130,101.600,512.000
1779967008.241746,5.036,10.130,101.900,514.000
1779967008.2457323,5.040,10.200,102.100,514.000
1779967008.249776,5.036,10.200,101.800,514.000
1779967008.252745,5.036,10.170,101.500,512.000
1779967008.2567441,5.036,10.160,101.500,512.000
1779967008.2608082,5.036,10.170,102.100,514.000
1779967008.263816,5.036,10.190,102.100,514.000
1779967008.267913,5.032,10.200,102.000,512.000
1779967008.2718482,5.036,10.130,101.300,512.000
1779967008.2749317,5.036,10.130,101.300,512.000
1779967008.2787316,5.036,10.220,101.900,514.000
1779967008.2826447,5.036,10.210,101.900,514.000
1779967008.2857707,5.036,10.150,101.300,512.000
1779967008.2897763,5.036,10.160,101.200,512.000
1779967008.2935653,5.036,10.140,102.000,514.000
1779967008.2967696,5.036,10.190,102.000,514.000
1779967008.300851,5.036,10.220,102.200,514.000
1779967008.3046005,5.036,10.160,101.400,512.000
1779967008.3077247,5.036,10.150,101.500,512.000
1779967008.3117461,5.036,10.220,102.100,514.000
1779967008.3155198,5.036,10.210,102.000,514.000
1779967008.3188422,5.036,10.210,101.400,512.000
1779967008.3226943,5.032,10.120,101.500,512.000
1779967008.325837,5.036,10.140,101.400,512.000
1779967008.3299928,5.036,10.190,102.100,514.000
1779967008.333804,5.040,10.210,102.100,514.000
1779967008.336979,5.036,10.130,101.100,508.000
1779967008.3408017,5.040,10.120,101.600,512.000
1779967008.344934,5.036,10.120,101.600,512.000
1779967008.3478153,5.032,10.230,102.100,514.000
1779967008.3518052,5.036,10.200,102.100,514.000
1779967008.3558226,5.036,10.150,101.400,512.000
1779967008.3595603,5.036,10.140,101.400,512.000
1779967008.3628683,5.036,10.180,102.000,514.000
1779967008.3665073,5.040,10.220,102.100,514.000
1779967008.3697863,5.036,10.190,101.800,512.000
1779967008.3740594,5.036,10.120,101.400,512.000
1779967008.3776832,5.036,10.140,101.200,512.000
1779967008.3807604,5.036,10.190,102.100,514.000
1779967008.3847935,5.036,10.200,102.200,514.000
1779967008.3886414,5.036,10.220,101.100,508.000
1779967008.3918862,5.036,10.140,101.400,512.000
1779967008.3958378,5.036,10.150,101.800,512.000
1779967008.3996258,5.032,10.200,102.000,514.000
1779967008.402769,5.036,10.200,102.000,514.000
1779967008.4067893,5.036,10.130,101.400,512.000
1779967008.409894,5.036,10.100,101.300,512.000
1779967008.4138007,5.036,10.160,101.900,514.000
1779967008.4177644,5.036,10.210,101.700,512.000
1779967008.420827,5.036,10.220,102.000,514.000
1779967008.4247246,5.036,10.140,101.700,512.000
1779967008.4287813,5.036,10.140,101.600,512.000
1779967008.4324927,5.036,10.180,101.900,514.000
1779967008.435782,5.036,10.190,102.200,514.000
1779967008.4399023,5.036,10.190,101.400,512.000
1779967008.4427829,5.036,10.140,101.300,512.000
1779967008.4467986,5.032,10.140,101.300,512.000
1779967008.4507673,5.036,10.190,101.900,514.000
1779967008.453795,5.040,10.220,101.900,514.000
1779967008.4577541,5.036,10.160,101.000,512.000
1779967008.4618247,5.036,10.140,101.300,512.000
1779967008.464729,5.036,10.130,102.000,514.000
1779967008.468745,5.036,10.200,101.900,514.000
1779967008.4728768,5.036,10.180,102.000,514.000
1779967008.4759,5.036,10.130,101.200,512.000
1779967008.4797783,5.040,10.150,101.700,512.000
1779967008.4836812,5.036,10.170,101.700,514.000
1779967008.4868329,5.036,10.200,101.900,514.000
1779967008.4907277,5.040,10.200,101.900,508.000
1779967008.494693,5.036,10.120,101.300,512.000
1779967008.4978213,5.036,10.120,101.400,512.000
1779967008.5018485,5.036,10.170,102.100,514.000
1779967008.505669,5.036,10.220,101.800,512.000
1779967008.508708,5.036,10.160,101.600,512.000
1779967008.5128937,5.036,10.100,101.500,512.000
1779967008.5166383,5.036,10.130,101.600,514.000
1779967008.5199199,5.040,10.190,102.100,514.000
1779967008.5237343,5.036,10.200,101.800,514.000
1779967008.5275269,5.036,10.110,101.400,512.000
1779967008.5307894,5.036,10.140,101.300,512.000
1779967008.53483,5.036,10.190,102.000,514.000
1779967008.5378087,5.036,10.180,102.100,514.000
1779967008.5418262,5.036,10.180,101.800,512.000
1779967008.54608,5.036,10.120,101.400,512.000
1779967008.5487196,5.036,10.150,101.400,512.000
1779967008.552802,5.036,10.230,101.900,514.000
1779967008.5566747,5.036,10.220,102.000,514.000
1779967008.5598195,5.032,10.140,101.200,512.000
1779967008.5638068,5.032,10.140,101.300,512.000
1779967008.5676658,5.036,10.160,102.000,514.000
1779967008.5707746,5.036,10.190,102.000,514.000
1779967008.5747323,5.036,10.190,102.000,514.000
1779967008.578646,5.036,10.130,101.300,512.000
1779967008.5817502,5.036,10.130,101.300,512.000
1779967008.5857832,5.036,10.160,102.100,514.000
1779967008.5895307,5.036,10.200,102.100,512.000
1779967008.592875,5.036,10.210,102.000,514.000
1779967008.5967546,5.036,10.130,101.500,512.000
1779967008.6005092,5.036,10.160,101.200,512.000
1779967008.6038845,5.036,10.230,102.100,514.000
1779967008.6078858,5.036,10.220,102.200,512.000
1779967008.6116695,5.036,10.210,101.400,512.000
1779967008.61486,5.036,10.130,101.200,512.000
1779967008.61879,5.036,10.170,101.500,512.000
1779967008.6224906,5.036,10.220,102.100,514.000
1779967008.625809,5.036,10.200,102.000,514.000
1779967008.6297755,5.036,10.100,101.500,512.000
1779967008.6327617,5.036,10.110,101.600,512.000
1779967008.6367638,5.036,10.140,102.000,514.000
1779967008.6409836,5.040,10.170,101.900,514.000
1779967008.643865,5.036,10.190,102.000,514.000
1779967008.6478975,5.036,10.130,101.300,512.000
1779967008.6515024,5.036,10.130,101.200,512.000
1779967008.6550071,5.040,10.190,102.000,514.000
1779967008.6588173,5.036,10.190,101.900,514.000
1779967008.6626956,5.036,10.220,101.500,512.000
1779967008.665778,5.036,10.130,101.400,512.000
1779967008.6697247,5.036,10.140,101.600,512.000
1779967008.6736472,5.036,10.190,101.900,514.000
1779967008.6767263,5.036,10.210,102.100,514.000
1779967008.6807115,5.036,10.180,101.400,512.000
1779967008.684753,5.040,10.150,101.400,512.000
1779967008.6877298,5.032,10.140,102.100,514.000
1779967008.691921,5.036,10.200,102.100,514.000
1779967008.6956651,5.036,10.200,102.100,514.000
1779967008.6988719,5.036,10.160,101.600,512.000
1779967008.7028613,5.036,10.150,101.400,512.000
1779967008.7064667,5.036,10.160,102.000,514.000
1779967008.7099905,5.036,10.170,102.300,514.000
1779967008.7138665,5.036,10.190,102.000,512.000
1779967008.717512,5.040,10.150,101.600,512.000
1779967008.720781,5.036,10.140,101.300,512.000
1779967008.7247605,5.036,10.190,101.800,512.000
1779967008.7278001,5.036,10.210,102.100,514.000
1779967008.7317357,5.036,10.180,101.600,512.000
1779967008.735688,5.036,10.140,101.400,512.000
1779967008.7388363,5.036,10.140,101.400,512.000
1779967008.742799,5.036,10.210,101.900,514.000
1779967008.746772,5.040,10.200,102.000,514.000
1779967008.7499769,5.032,10.160,101.300,512.000
1779967008.7537258,5.036,10.150,101.300,512.000
1779967008.7576327,5.036,10.210,102.100,514.000
1779967008.760693,5.036,10.200,102.000,514.000
1779967008.7648084,5.036,10.200,101.900,512.000
1779967008.7686486,5.036,10.120,101.400,512.000
1779967008.7719483,5.032,10.160,101.300,512.000
1779967008.7758026,5.036,10.200,101.900,514.000
1779967008.7795527,5.032,10.220,101.900,514.000
1779967008.7827685,5.036,10.160,101.200,512.000
1779967008.7868,5.036,10.140,101.600,512.000
1779967008.7905233,5.036,10.140,101.400,514.000
1779967008.7938185,5.036,10.200,102.000,514.000
1779967008.798097,5.040,10.200,102.100,514.000
1779967008.8014958,5.036,10.140,101.600,512.000
1779967008.8049138,5.036,10.160,101.500,512.000
1779967008.8087816,5.036,10.190,101.900,514.000
1779967008.8117409,5.036,10.190,102.000,514.000
1779967008.8157742,5.036,10.170,102.000,514.000
1779967008.8197486,5.036,10.160,101.300,512.000
1779967008.8227553,5.036,10.160,101.600,512.000
1779967008.8267472,5.036,10.200,102.200,514.000
1779967008.8306623,5.036,10.230,102.000,514.000
1779967008.8337736,5.036,10.190,101.300,512.000
1779967008.837898,5.036,10.160,101.400,512.000
1779967008.8418212,5.036,10.160,101.300,512.000
1779967008.8447998,5.036,10.210,101.900,514.000
1779967008.8487508,5.036,10.200,101.900,514.000
1779967008.8527353,5.036,10.140,101.300,512.000
1779967008.8558953,5.036,10.130,101.500,512.000
1779967008.8600347,5.036,10.160,102.000,514.000
1779967008.8635714,5.036,10.220,101.900,512.000
1779967008.866755,5.036,10.190,101.900,514.000
1779967008.8707242,5.036,10.110,101.400,512.000
1779967008.8745909,5.036,10.130,101.500,512.000
1779967008.877781,5.032,10.220,102.100,514.000
1779967008.881719,5.036,10.210,102.100,514.000
1779967008.885517,5.036,10.180,101.300,512.000
1779967008.8888237,5.036,10.750,102.400,554.000
1779967008.892673,5.036,10.160,102.000,514.000
1779967008.8965476,5.036,10.250,102.500,514.000
1779967008.8997898,5.036,10.270,102.300,514.000
1779967008.903807,5.040,10.240,101.600,512.000
1779967008.9067822,5.036,10.180,102.200,514.000
1779967008.910763,5.036,10.220,102.500,518.000
1779967008.9147644,5.036,10.280,102.800,518.000
1779967008.9177525,5.036,10.260,102.400,514.000
1779967008.921777,5.036,10.160,101.700,550.000
1779967008.92577,5.028,11.860,113.700,574.000
1779967008.9287403,5.032,11.370,114.200,576.000
1779967008.9327533,5.032,11.420,114.200,574.000
1779967008.9366944,5.032,11.400,114.000,570.000
1779967008.9397383,5.032,11.360,113.600,570.000
1779967008.9437196,5.032,11.380,113.800,574.000
1779967008.947657,5.032,11.420,114.200,574.000
1779967008.9507754,5.032,11.470,113.900,574.000
1779967008.9547155,5.032,11.440,113.600,574.000
1779967008.9586074,5.032,11.350,113.600,570.000
1779967008.9618905,5.032,11.370,113.600,576.000
1779967008.9657812,5.036,11.420,114.200,574.000
1779967008.969569,5.032,11.420,114.300,576.000
1779967008.9727466,5.032,11.380,113.800,574.000
1779967008.9769135,5.032,11.380,113.600,570.000
1779967008.9805453,5.032,11.390,114.100,576.000
1779967008.9839563,5.028,11.460,114.300,576.000
1779967008.9879303,5.032,11.440,114.300,574.000
1779967008.9908478,5.032,11.380,113.700,574.000
1779967008.9949064,5.032,11.370,113.700,574.000
1779967008.998899,5.032,11.410,114.400,576.000
1779967009.0018756,5.032,11.420,114.400,576.000
1779967009.005915,5.028,11.390,113.900,574.000
1779967009.009778,5.032,11.360,113.800,574.000
1779967009.0128264,5.028,11.360,113.800,576.000
1779967009.0168614,5.032,11.430,114.200,574.000
1779967009.0208905,5.028,11.460,114.400,574.000
1779967009.023833,5.032,11.370,113.900,574.000
1779967009.0277932,5.028,11.370,113.500,574.000
1779967009.031721,5.032,11.370,114.200,574.000
1779967009.0347524,5.032,11.410,114.000,574.000
1779967009.0386803,5.028,11.410,114.100,576.000
1779967009.042491,5.028,11.380,113.900,574.000
1779967009.0457983,5.028,11.350,113.600,574.000
1779967009.0501354,5.032,11.440,114.000,574.000
1779967009.0536711,5.032,11.430,114.400,574.000
1779967009.056988,5.032,11.430,113.800,574.000
1779967009.060819,5.032,11.360,113.800,574.000
1779967009.0645986,5.032,11.350,113.700,570.000
1779967009.0678384,5.032,11.430,114.200,574.000
1779967009.07185,5.032,11.410,114.100,574.000
1779967009.0748563,5.032,11.360,113.600,574.000
1779967009.078823,5.032,11.370,113.500,574.000
1779967009.0828435,5.032,11.370,114.300,574.000
1779967009.0866158,5.032,11.420,114.300,574.000
1779967009.089825,5.036,11.410,114.300,576.000
1779967009.0938408,5.032,11.350,113.700,574.000
1779967009.0968754,5.032,11.350,113.500,570.000
1779967009.1007726,5.032,11.450,113.800,574.000
1779967009.1047475,5.036,11.450,114.200,574.000
1779967009.107788,5.032,11.420,113.800,574.000
1779967009.1117427,5.032,11.360,113.600,570.000
1779967009.115806,5.032,11.370,113.600,570.000
1779967009.1187181,5.028,11.420,114.100,574.000
1779967009.1228135,5.032,11.430,114.200,574.000
1779967009.1265664,5.032,11.380,113.700,574.000
1779967009.129763,5.032,11.340,113.700,574.000
1779967009.1338263,5.028,11.340,114.200,574.000
1779967009.137559,5.036,11.420,113.800,576.000
1779967009.1407151,5.032,11.420,114.000,574.000
1779967009.1449077,5.032,11.370,113.500,570.000
1779967009.148601,5.032,11.350,113.500,570.000
1779967009.1517658,5.036,11.370,114.000,576.000
1779967009.1558049,5.032,11.410,114.400,576.000
1779967009.1595936,5.032,11.410,114.000,574.000
1779967009.162968,5.036,11.360,113.600,570.000
1779967009.1669924,5.032,11.380,113.600,570.000
1779967009.1704564,5.028,11.440,114.200,574.000
1779967009.1740694,5.032,11.430,113.800,574.000
1779967009.17781,5.036,11.390,113.300,574.000
1779967009.1815014,5.032,11.360,113.900,574.000
1779967009.1849995,5.032,11.360,113.800,574.000
1779967009.1889863,5.036,11.410,114.100,574.000
1779967009.1919882,5.032,11.410,114.200,574.000
1779967009.1959832,5.032,11.350,113.900,570.000
1779967009.2000244,5.032,11.340,113.500,570.000
1779967009.2029307,5.032,11.350,114.400,576.000
1779967009.2069736,5.028,11.430,114.000,574.000
1779967009.210984,5.032,11.450,114.100,574.000
1779967009.2139368,5.036,11.360,113.600,570.000
1779967009.2179277,5.036,11.360,113.500,570.000
1779967009.225597,5.032,11.400,114.300,576.000
1779967009.226134,5.032,11.400,114.100,574.000
1779967009.2289732,5.032,11.410,114.000,570.000
1779967009.2328267,5.032,11.350,113.800,574.000
1779967009.236118,5.028,11.360,113.700,574.000
1779967009.239906,5.032,11.410,114.200,574.000
1779967009.2437115,5.032,11.420,113.900,576.000
1779967009.2469294,5.032,11.360,113.600,570.000
1779967009.251108,5.028,11.360,113.800,574.000
1779967009.2539847,5.032,11.370,113.700,576.000
1779967009.2579699,5.032,11.390,114.100,574.000
1779967009.2618542,5.032,11.400,114.100,574.000
1779967009.2655997,5.032,11.370,113.500,570.000
1779967009.2688155,5.032,11.380,113.700,570.000
1779967009.2729309,5.032,11.430,114.000,574.000
1779967009.2765703,5.028,11.430,114.100,574.000
1779967009.2798502,5.032,11.430,113.500,570.000
1779967009.2838495,5.032,11.350,113.500,570.000
1779967009.286841,5.032,11.350,113.500,570.000
1779967009.2908618,5.032,11.410,114.200,574.000
1779967009.2948341,5.032,11.400,114.100,574.000
1779967009.2978446,5.028,11.360,113.700,574.000
1779967009.3017669,5.032,11.350,113.600,570.000
1779967009.3056886,5.032,11.360,114.400,576.000
1779967009.3088343,5.028,11.420,114.100,574.000
1779967009.3127086,5.032,11.390,114.100,574.000
1779967009.3167634,5.032,11.350,113.800,574.000
1779967009.319836,5.032,11.360,113.600,570.000
1779967009.3237884,5.032,11.420,114.300,576.000
1779967009.3277447,5.032,11.420,114.200,576.000
1779967009.3307416,5.032,11.420,113.800,574.000
1779967009.3348503,5.032,11.340,113.600,574.000
1779967009.338603,5.032,11.360,113.600,570.000
1779967009.341877,5.032,11.410,114.200,574.000
1779967009.345832,5.032,11.430,114.300,576.000
1779967009.349628,5.032,11.400,113.600,570.000
1779967009.3529012,5.032,11.390,113.500,574.000
1779967009.3567572,5.032,11.380,113.900,574.000
1779967009.3605196,5.032,11.420,114.500,574.000
1779967009.3638117,5.032,11.450,114.100,574.000
1779967009.3678384,5.032,11.330,113.600,570.000
1779967009.3708088,5.032,11.380,113.600,570.000
1779967009.3748698,5.032,11.370,114.000,574.000
1779967009.378873,5.028,11.410,114.100,574.000
1779967009.3818574,5.032,11.430,114.200,576.000
1779967009.3858752,5.032,11.360,113.500,570.000
1779967009.3898098,5.032,11.370,113.700,574.000
1779967009.3928702,5.028,11.420,114.000,574.000
1779967009.3968804,5.032,11.400,114.200,574.000
1779967009.4008691,5.036,11.390,113.300,570.000
1779967009.4038236,5.032,11.360,113.700,574.000
1779967009.4077487,5.028,11.370,113.700,574.000
1779967009.4117281,5.032,11.430,114.200,576.000
1779967009.4148493,5.028,11.430,113.900,574.000
1779967009.4187486,5.032,11.350,113.900,574.000
1779967009.4227085,5.032,11.370,113.500,570.000
1779967009.4259057,5.032,11.340,114.500,574.000
1779967009.4298658,5.032,11.420,114.400,576.000
1779967009.4336052,5.032,11.430,114.100,574.000
1779967009.4368377,5.032,11.370,113.800,574.000
1779967009.440801,5.032,11.350,113.700,570.000
1779967009.4447677,5.032,11.410,114.200,576.000
1779967009.4476836,5.032,11.420,114.100,574.000
1779967009.4518313,5.032,11.450,113.700,570.000
1779967009.4555075,5.032,11.380,113.800,574.000
1779967009.459064,5.032,11.390,113.500,574.000
1779967009.4627945,5.032,11.400,114.000,574.000
1779967009.466485,5.032,11.420,114.200,574.000
1779967009.4698803,5.032,11.360,113.600,570.000
1779967009.473864,5.032,11.370,113.900,574.000
1779967009.4768329,5.032,11.380,114.000,576.000
1779967009.480816,5.032,11.440,114.200,574.000
1779967009.4847414,5.032,11.420,114.200,574.000
1779967009.4878292,5.032,11.370,113.800,574.000
1779967009.491944,5.028,11.380,113.500,570.000
1779967009.4957764,5.032,11.410,114.100,574.000
1779967009.4987526,5.032,11.410,114.100,574.000
1779967009.5027418,5.032,11.440,114.400,574.000
1779967009.5067172,5.032,11.370,113.400,570.000
1779967009.5098095,5.032,11.350,113.600,574.000
1779967009.5137675,5.032,11.420,114.100,574.000
1779967009.5176384,5.032,11.400,114.400,576.000
1779967009.5208504,5.032,11.370,113.500,570.000
1779967009.5248115,5.032,11.380,113.700,574.000
1779967009.5285811,5.028,11.380,113.800,576.000
1779967009.531737,5.032,11.440,114.400,576.000
1779967009.535743,5.028,11.410,114.600,574.000
1779967009.538838,5.028,11.360,113.700,574.000
1779967009.5428073,5.036,11.380,113.700,574.000
1779967009.546876,5.032,11.440,114.200,574.000
1779967009.5505602,5.036,11.420,114.100,574.000
1779967009.5538356,5.028,11.440,113.900,574.000
1779967009.5578096,5.032,11.370,113.600,574.000
1779967009.561123,5.032,11.370,113.700,574.000
1779967009.5648322,5.032,11.430,114.400,576.000
1779967009.5687795,5.032,11.420,114.300,576.000
1779967009.571865,5.032,11.390,113.700,570.000
1779967009.5758471,5.032,11.370,113.700,570.000
1779967009.5797672,5.032,11.350,113.700,574.000
1779967009.5827184,5.032,11.440,114.200,574.000
1779967009.5867143,5.032,11.420,114.400,576.000
1779967009.5907598,5.032,11.350,113.600,570.000
1779967009.5937366,5.032,11.370,113.700,574.000
1779967009.5977983,5.032,11.380,114.500,576.000
1779967009.601792,5.032,11.420,114.300,576.000
1779967009.6048834,5.032,11.420,114.100,574.000
1779967009.6088505,5.032,11.370,113.700,570.000
1779967009.6126356,5.032,11.370,113.800,574.000
1779967009.615868,5.036,11.440,114.200,574.000
1779967009.6198988,5.032,11.410,114.400,576.000
1779967009.6229193,5.032,11.410,113.500,570.000
1779967009.6267247,5.032,11.370,113.400,574.000
1779967009.6308026,5.032,11.360,127.000,638.000
1779967009.6338778,5.024,11.410,114.100,574.000
1779967009.6377704,5.032,11.440,114.500,576.000
1779967009.6417933,5.032,11.390,113.800,570.000
1779967009.6454985,5.028,11.350,113.900,574.000
1779967009.6488225,5.032,11.350,114.500,576.000
1779967009.6528947,5.032,11.450,114.500,576.000
1779967009.655827,5.032,11.430,114.400,576.000
1779967009.659899,5.032,11.350,113.600,574.000
1779967009.6639543,5.032,11.390,113.700,570.000
1779967009.6668508,5.032,11.440,114.400,576.000
1779967009.6709049,5.032,11.430,114.200,574.000
1779967009.6747522,5.036,11.410,113.900,574.000
1779967009.6778252,5.032,11.370,113.700,574.000
1779967009.6818638,5.036,11.360,113.600,570.000
1779967009.6857624,5.036,11.430,114.300,576.000
1779967009.6888034,5.032,11.420,114.300,576.000
1779967009.6928751,5.032,11.390,113.400,570.000
1779967009.6967478,5.036,11.380,113.800,574.000
1779967009.6998732,5.032,11.380,114.000,576.000
1779967009.7039764,5.032,11.420,114.200,574.000
1779967009.7075615,5.032,11.410,114.100,574.000
1779967009.7107794,5.032,11.360,113.800,574.000
1779967009.7147536,5.036,11.370,113.800,574.000
1779967009.7186103,5.032,11.370,114.200,576.000
1779967009.7224326,5.032,11.410,114.400,576.000
1779967009.7258797,5.028,11.420,114.300,574.000
1779967009.7295964,5.032,11.370,113.600,570.000
1779967009.7328413,5.032,11.380,113.500,574.000
1779967009.7372727,5.032,11.420,114.100,574.000
1779967009.7405596,5.028,11.410,113.700,574.000
1779967009.744056,5.032,11.350,113.500,570.000
1779967009.7478902,5.028,11.360,113.200,570.000
1779967009.7515352,5.032,11.340,113.400,574.000
1779967009.7547703,5.032,11.390,114.200,574.000
1779967009.758827,5.028,11.390,114.000,574.000
1779967009.7618275,5.032,11.320,113.500,570.000
1779967009.765792,5.032,11.320,113.600,570.000
1779967009.7699149,5.032,11.390,114.400,576.000
1779967009.7727683,5.032,11.410,114.000,574.000
1779967009.7768712,5.028,11.410,114.100,570.000
1779967009.7807798,5.028,11.360,113.600,570.000
1779967009.7840228,5.032,11.340,113.300,570.000
1779967009.78807,5.036,11.410,114.300,576.000
1779967009.7917073,5.032,11.400,114.100,574.000
1779967009.795131,5.032,11.380,113.200,570.000
1779967009.7987447,5.032,11.340,113.600,570.000
1779967009.8026652,5.032,11.350,114.000,574.000
1779967009.8058088,5.032,11.390,113.900,574.000
1779967009.8098722,5.032,11.400,114.000,574.000
1779967009.8135626,5.032,11.360,113.600,570.000
